id,umap1,umap2,celltype
1731_Patient1_0DPHBP,7.022664,-1.487392,T
1734_Patient1_0DPHBP,8.232636,0.14270517,T
1735_Patient1_0DPHBP,8.050622,0.11892622,T
1741_Patient1_0DPHBP,8.35217,0.15113287,T
1742_Patient1_0DPHBP,7.680746,-0.09473921,T
1744_Patient1_0DPHBP,7.693245,-0.08394197,T
1747_Patient1_0DPHBP,9.007308,0.57205707,T
1756_Patient1_0DPHBP,10.553444,2.3120456,T
1757_Patient1_0DPHBP,9.89125,0.07284093,T
1758_Patient1_0DPHBP,7.8834853,0.21410364,T
1763_Patient1_0DPHBP,9.006044,0.72610766,T
1764_Patient1_0DPHBP,9.182528,1.0884825,T
1766_Patient1_0DPHBP,10.028825,1.9764313,T
1767_Patient1_0DPHBP,9.634834,-0.0810767,T
1768_Patient1_0DPHBP,10.302337,-0.39121082,T
1770_Patient1_0DPHBP,9.031432,-1.1392905,T
1779_Patient1_0DPHBP,9.439286,-0.20502569,T
1792_Patient1_0DPHBP,8.078956,0.4563163,T
1808_Patient1_0DPHBP,7.8115854,-0.22546008,T
1827_Patient1_0DPHBP,7.026264,-1.3031489,T
1843_Patient1_0DPHBP,7.959594,0.17509335,T
1851_Patient1_0DPHBP,8.11638,0.27801123,T
1852_Patient1_0DPHBP,7.949063,0.19405125,T
1855_Patient1_0DPHBP,9.53037,2.2307336,T
1858_Patient1_0DPHBP,8.085074,0.29861006,T
1862_Patient1_0DPHBP,10.196841,0.99757814,T
1863_Patient1_0DPHBP,8.20277,-0.8130373,T
1864_Patient1_0DPHBP,6.960652,-1.2196938,T
1865_Patient1_0DPHBP,10.009054,-1.0876545,T
1867_Patient1_0DPHBP,8.034578,0.27674744,T
1869_Patient1_0DPHBP,6.6977825,-1.6784661,T
1871_Patient1_0DPHBP,10.511459,2.2525072,T
1873_Patient1_0DPHBP,9.6918,2.4497843,T
1881_Patient1_0DPHBP,8.041077,0.16312918,T
1889_Patient1_0DPHBP,7.5495133,-0.41022152,T
1896_Patient1_0DPHBP,8.427556,0.3117442,T
1897_Patient1_0DPHBP,8.040562,0.09463363,T
1901_Patient1_0DPHBP,7.8206477,0.08560427,T
1907_Patient1_0DPHBP,7.887344,0.088811085,T
1910_Patient1_0DPHBP,9.6811495,1.9035711,T
1911_Patient1_0DPHBP,7.461593,-0.85747266,T
1915_Patient1_0DPHBP,8.907759,-0.6879465,T
1917_Patient1_0DPHBP,7.768384,0.26805365,T
1934_Patient1_0DPHBP,8.540136,-0.7519151,T
1939_Patient1_0DPHBP,7.889564,0.7785517,T
1941_Patient1_0DPHBP,7.9559736,0.13406086,T
1994_Patient1_0DPHBP,7.7903824,-0.07515219,T
2016_Patient1_0DPHBP,9.426504,1.1259743,T
2018_Patient1_0DPHBP,8.182288,0.418816,T
2019_Patient1_0DPHBP,9.713433,0.76399505,T
2020_Patient1_0DPHBP,10.008403,0.3088305,T
2033_Patient1_0DPHBP,10.574916,1.7609121,T
2036_Patient1_0DPHBP,10.110439,1.2926464,T
2038_Patient1_0DPHBP,10.26515,2.3793604,T
2039_Patient1_0DPHBP,8.448639,0.6431493,T
2053_Patient1_0DPHBP,7.0605073,-1.2192605,T
2063_Patient1_0DPHBP,8.439341,1.1394506,T
2090_Patient1_0DPHBP,9.664421,-0.34018084,T
2094_Patient1_0DPHBP,10.22598,0.6533923,T
2101_Patient1_0DPHBP,10.926482,2.203596,T
2108_Patient1_0DPHBP,10.673921,0.19174923,T
2113_Patient1_0DPHBP,7.023578,-0.7987439,T
2126_Patient1_0DPHBP,8.10321,0.2638674,T
2142_Patient1_0DPHBP,8.534149,0.052556112,T
2154_Patient1_0DPHBP,8.392036,-0.4447858,T
2155_Patient1_0DPHBP,9.718929,-0.37469113,T
2156_Patient1_0DPHBP,10.537633,2.7438664,T
2157_Patient1_0DPHBP,8.5166855,0.42193878,T
2158_Patient1_0DPHBP,10.193461,0.93101954,T
2159_Patient1_0DPHBP,8.09006,0.21187621,T
2160_Patient1_0DPHBP,10.12903,-0.12854356,T
2161_Patient1_0DPHBP,9.983171,1.8742168,T
2162_Patient1_0DPHBP,10.288297,2.3234622,T
2164_Patient1_0DPHBP,10.282041,2.3510466,T
2165_Patient1_0DPHBP,10.353154,2.5609143,T
2167_Patient1_0DPHBP,8.075334,0.20646271,T
2170_Patient1_0DPHBP,8.1983795,0.27321494,T
2172_Patient1_0DPHBP,8.3560915,0.13232362,T
2175_Patient1_0DPHBP,9.660413,1.836116,T
2176_Patient1_0DPHBP,7.9109707,-0.036447477,T
2178_Patient1_0DPHBP,8.735585,-0.2906801,T
2182_Patient1_0DPHBP,8.450493,0.3568172,T
2183_Patient1_0DPHBP,7.7522035,-0.33514115,T
2185_Patient1_0DPHBP,8.077181,0.5021889,T
2192_Patient1_0DPHBP,7.478057,-1.4941281,T
2195_Patient1_0DPHBP,7.6281166,-0.6807392,T
2197_Patient1_0DPHBP,7.4313993,-1.1180794,T
2198_Patient1_0DPHBP,8.093142,0.007219699,T
2199_Patient1_0DPHBP,6.713733,-1.3277222,T
2205_Patient1_0DPHBP,7.9616394,0.3424913,T
2210_Patient1_0DPHBP,9.799798,-0.020373404,T
2212_Patient1_0DPHBP,8.928584,0.8116146,T
2213_Patient1_0DPHBP,8.533876,0.7243043,T
2219_Patient1_0DPHBP,10.511066,1.6591675,T
2220_Patient1_0DPHBP,7.0310903,-1.2025391,T
2225_Patient1_0DPHBP,7.4730644,-0.8853672,T
2228_Patient1_0DPHBP,9.727885,-0.344362,T
2235_Patient1_0DPHBP,7.6324563,0.36719155,T
2236_Patient1_0DPHBP,8.732589,0.84218365,T
2237_Patient1_0DPHBP,7.598254,-0.4617945,T
2239_Patient1_0DPHBP,7.318858,-0.28025717,T
2241_Patient1_0DPHBP,8.858538,-0.051013097,T
2242_Patient1_0DPHBP,9.215302,-0.16547194,T
2245_Patient1_0DPHBP,9.842279,2.2370863,T
2247_Patient1_0DPHBP,8.791609,1.0002028,T
2248_Patient1_0DPHBP,10.096711,1.6110896,T
2250_Patient1_0DPHBP,7.238845,-0.9352192,T
2251_Patient1_0DPHBP,9.022048,1.5004631,T
2257_Patient1_0DPHBP,9.255769,1.496778,T
2258_Patient1_0DPHBP,10.245024,1.4623549,T
2259_Patient1_0DPHBP,6.7307067,-1.632579,T
2265_Patient1_0DPHBP,9.414284,1.9613715,T
2266_Patient1_0DPHBP,7.5958853,-0.32542706,T
2267_Patient1_0DPHBP,10.332521,0.7502608,T
2274_Patient1_0DPHBP,8.2079,-1.1916906,T
2277_Patient1_0DPHBP,8.210702,0.35318267,T
2278_Patient1_0DPHBP,8.918,0.3286367,T
2279_Patient1_0DPHBP,7.80764,-0.026638597,T
2281_Patient1_0DPHBP,8.119876,0.2623382,T
2282_Patient1_0DPHBP,7.436443,-0.026183467,T
2291_Patient1_0DPHBP,9.503679,1.1881094,T
2298_Patient1_0DPHBP,9.005598,-0.30573395,T
2300_Patient1_0DPHBP,9.809746,-0.45996943,T
2302_Patient1_0DPHBP,10.370043,2.2218726,T
2338_Patient1_0DPHBP,7.5760546,-0.5343529,T
2341_Patient1_0DPHBP,7.8298497,-0.42222407,T
2344_Patient1_0DPHBP,10.70706,1.378189,T
2347_Patient1_0DPHBP,10.483985,1.1331562,T
2349_Patient1_0DPHBP,9.194052,-0.29436103,T
2351_Patient1_0DPHBP,11.076755,1.3575239,T
2374_Patient1_0DPHBP,7.785539,-0.027229069,T
2376_Patient1_0DPHBP,7.7934594,-0.3176352,T
2379_Patient1_0DPHBP,7.1581197,-1.0305275,T
2382_Patient1_0DPHBP,7.9615035,0.2840752,T
2390_Patient1_0DPHBP,7.8123565,-0.47615793,T
2392_Patient1_0DPHBP,9.284904,-0.737063,T
2394_Patient1_0DPHBP,10.103817,2.4108198,T
2399_Patient1_0DPHBP,6.8887844,-1.4018786,T
2410_Patient1_0DPHBP,8.626416,-0.98219573,T
2412_Patient1_0DPHBP,9.020421,-0.60706955,T
2414_Patient1_0DPHBP,7.473938,-1.1882472,T
2418_Patient1_0DPHBP,7.811021,-1.5097018,T
2429_Patient1_0DPHBP,6.903618,-0.05949593,T
2432_Patient1_0DPHBP,9.293024,1.897503,T
2433_Patient1_0DPHBP,9.110361,-0.7054136,T
2453_Patient1_0DPHBP,10.378697,2.0000956,T
2454_Patient1_0DPHBP,10.55351,2.6589036,T
2456_Patient1_0DPHBP,6.8250303,-1.3507897,T
2458_Patient1_0DPHBP,7.238592,-1.1310914,T
2462_Patient1_0DPHBP,10.130951,-0.48230737,T
2465_Patient1_0DPHBP,10.725206,1.6419812,T
2468_Patient1_0DPHBP,10.881391,0.6854424,T
2475_Patient1_0DPHBP,7.3623285,-0.410183,T
2478_Patient1_0DPHBP,9.569785,-0.693415,T
2481_Patient1_0DPHBP,9.8101845,0.7374427,T
2503_Patient1_0DPHBP,8.297703,-1.3424463,T
2505_Patient1_0DPHBP,7.6956487,-0.19621126,T
2506_Patient1_0DPHBP,7.4434977,-0.30904308,T
2508_Patient1_0DPHBP,7.8107805,0.39858207,T
2509_Patient1_0DPHBP,8.46174,0.2042706,T
2510_Patient1_0DPHBP,8.867276,-0.39720488,T
2511_Patient1_0DPHBP,9.032355,-0.04362915,T
2512_Patient1_0DPHBP,8.377898,0.4366259,T
2513_Patient1_0DPHBP,10.0277,2.449467,T
2514_Patient1_0DPHBP,8.078743,0.038524576,T
2515_Patient1_0DPHBP,8.25091,0.19450203,T
2516_Patient1_0DPHBP,8.113076,0.21586068,T
2517_Patient1_0DPHBP,7.994386,0.121007286,T
2518_Patient1_0DPHBP,9.864022,0.37680405,T
2519_Patient1_0DPHBP,9.058375,0.41795132,T
2522_Patient1_0DPHBP,9.984919,-0.54615784,T
2523_Patient1_0DPHBP,10.166474,-0.40540525,T
2524_Patient1_0DPHBP,8.158912,0.17459252,T
2525_Patient1_0DPHBP,8.464093,0.08166818,T
2526_Patient1_0DPHBP,8.1974325,0.04105485,T
2527_Patient1_0DPHBP,8.068167,0.09547919,T
2533_Patient1_0DPHBP,6.7521796,-1.7013555,T
2534_Patient1_0DPHBP,8.318018,-1.1035336,T
2535_Patient1_0DPHBP,9.088218,-0.35525373,T
2536_Patient1_0DPHBP,9.427793,-0.17378926,T
2537_Patient1_0DPHBP,7.028575,-1.141962,T
2539_Patient1_0DPHBP,7.731103,-0.25348094,T
2540_Patient1_0DPHBP,9.715454,1.3763422,T
2541_Patient1_0DPHBP,7.1422796,-1.3984954,T
2542_Patient1_0DPHBP,9.639429,0.34776607,T
2543_Patient1_0DPHBP,9.564064,1.3464382,T
2544_Patient1_0DPHBP,9.713117,0.66468513,T
2545_Patient1_0DPHBP,10.40707,1.2650944,T
2546_Patient1_0DPHBP,9.612603,0.27684954,T
2547_Patient1_0DPHBP,8.841893,0.035549264,T
2548_Patient1_0DPHBP,10.231467,-0.25704157,T
2549_Patient1_0DPHBP,9.932376,0.56170785,T
2550_Patient1_0DPHBP,8.841003,0.031505592,T
2551_Patient1_0DPHBP,9.446667,0.14434999,T
2552_Patient1_0DPHBP,9.503552,0.42500168,T
2553_Patient1_0DPHBP,8.647801,0.48871994,T
2554_Patient1_0DPHBP,9.977167,-0.30385098,T
2555_Patient1_0DPHBP,9.843842,-0.26562074,T
2556_Patient1_0DPHBP,10.154842,-0.05812298,T
2557_Patient1_0DPHBP,9.248098,-0.024673698,T
2558_Patient1_0DPHBP,7.6958823,-1.5439616,T
2559_Patient1_0DPHBP,9.71532,-0.6449856,T
2561_Patient1_0DPHBP,9.329392,0.72636247,T
2563_Patient1_0DPHBP,8.064219,0.2159193,T
2564_Patient1_0DPHBP,9.830317,2.18518,T
2565_Patient1_0DPHBP,10.041343,-0.806039,T
