id,umap1,umap2,celltype
94124_Patient1_0DPHBP,10.010647,0.10031724,B
94204_Patient1_0DPHBP,9.838759,0.14033842,B
94277_Patient1_0DPHBP,9.284026,0.74959534,B
94330_Patient1_0DPHBP,10.660497,0.93776864,B
94358_Patient1_0DPHBP,9.893043,1.2142191,B
94450_Patient1_0DPHBP,7.8566008,1.8503394,B
95010_Patient1_0DPHBP,9.366546,1.7527417,B
95469_Patient1_0DPHBP,10.289517,0.9705217,B
95635_Patient1_0DPHBP,9.777587,-0.4312871,B
95649_Patient1_0DPHBP,9.799646,0.49900094,B
95995_Patient1_0DPHBP,10.284142,1.4810439,B
96476_Patient1_0DPHBP,9.444127,0.70578474,B
96520_Patient1_0DPHBP,8.560079,-0.18437116,B
97155_Patient1_0DPHBP,9.961811,0.23033135,B
98025_Patient1_0DPHBP,10.669026,1.9026772,B
98248_Patient1_0DPHBP,10.44443,0.9268718,B
102926_Patient1_0DPHBP,9.014499,1.2425371,B
103066_Patient1_0DPHBP,8.594541,1.2636962,B
103276_Patient1_0DPHBP,8.592253,1.5234256,B
103292_Patient1_0DPHBP,9.549596,0.7751575,B
105360_Patient1_0DPHBP,8.473432,1.1705555,B
105689_Patient1_0DPHBP,10.099594,0.8775172,B
105708_Patient1_0DPHBP,8.472323,1.3972379,B
105832_Patient1_0DPHBP,8.37481,1.6030318,B
105873_Patient1_0DPHBP,8.701553,0.42598608,B
107271_Patient1_0DPHBP,9.259009,0.8153605,B
14_Patient1_ODNNSP,7.827529,-1.3210458,B
80_Patient1_ODNNSP,7.11645,0.13083342,B
279_Patient1_ODNNSP,10.382809,2.6091676,B
287_Patient1_ODNNSP,8.870894,1.3858147,B
289_Patient1_ODNNSP,9.45821,1.3181248,B
327_Patient1_ODNNSP,8.365444,0.27936563,B
425_Patient1_ODNNSP,8.3775215,1.9501446,B
434_Patient1_ODNNSP,8.009179,-1.3115411,B
440_Patient1_ODNNSP,0.16367139,2.5567179,B
557_Patient1_ODNNSP,10.447999,2.384096,B
641_Patient1_ODNNSP,8.566993,0.15324439,B
1542_Patient1_ODNNSP,8.390063,1.2171417,B
1551_Patient1_ODNNSP,9.878718,2.4204013,B
1566_Patient1_ODNNSP,8.216534,1.9685761,B
1625_Patient1_ODNNSP,9.243139,0.7276009,B
1631_Patient1_ODNNSP,8.44818,1.0722342,B
1739_Patient1_ODNNSP,8.607697,1.4343988,B
1740_Patient1_ODNNSP,9.250726,0.905568,B
1953_Patient1_ODNNSP,2.482222,4.7028923,B
3239_Patient1_ODNNSP,10.20791,-0.7578317,B
3243_Patient1_ODNNSP,8.261026,0.95043814,B
3311_Patient1_ODNNSP,8.476615,-0.5929949,B
3315_Patient1_ODNNSP,10.70296,2.3211968,B
3373_Patient1_ODNNSP,8.281904,-0.62026566,B
3387_Patient1_ODNNSP,8.4959755,-0.34957007,B
3394_Patient1_ODNNSP,9.050474,0.77036923,B
3423_Patient1_ODNNSP,10.267767,2.63032,B
3720_Patient1_ODNNSP,10.490317,1.9616307,B
3723_Patient1_ODNNSP,9.149563,1.0323501,B
3724_Patient1_ODNNSP,8.903468,1.1940173,B
3729_Patient1_ODNNSP,8.135069,-0.8992689,B
3739_Patient1_ODNNSP,9.130358,0.8685398,B
3757_Patient1_ODNNSP,9.174827,0.9929051,B
3758_Patient1_ODNNSP,9.098387,0.9275837,B
3774_Patient1_ODNNSP,8.997669,0.92625767,B
3788_Patient1_ODNNSP,8.548846,0.101104975,B
3811_Patient1_ODNNSP,10.264665,2.43891,B
3850_Patient1_ODNNSP,9.323467,1.3697927,B
3851_Patient1_ODNNSP,10.184449,1.7888502,B
3863_Patient1_ODNNSP,8.913063,1.0122535,B
3865_Patient1_ODNNSP,8.590303,0.83679533,B
3882_Patient1_ODNNSP,7.7662444,-1.1847595,B
3898_Patient1_ODNNSP,10.111745,-0.8940389,B
3899_Patient1_ODNNSP,8.590744,1.2308574,B
3918_Patient1_ODNNSP,9.452041,1.060633,B
3950_Patient1_ODNNSP,8.921421,0.8184646,B
3951_Patient1_ODNNSP,10.433319,2.2214606,B
3983_Patient1_ODNNSP,8.646242,-1.16565,B
3992_Patient1_ODNNSP,9.582651,1.6938885,B
4002_Patient1_ODNNSP,8.67795,0.92896956,B
4283_Patient1_ODNNSP,8.694039,-1.2667181,B
4286_Patient1_ODNNSP,8.85177,0.9979663,B
4294_Patient1_ODNNSP,1.1401658,4.354942,B
4313_Patient1_ODNNSP,10.5268545,2.1856296,B
4318_Patient1_ODNNSP,10.153827,1.7730108,B
4322_Patient1_ODNNSP,6.4622397,-0.24893165,B
4345_Patient1_ODNNSP,8.261261,-0.75722766,B
4353_Patient1_ODNNSP,9.593143,1.0492489,B
4399_Patient1_ODNNSP,10.216569,-0.91501796,B
4403_Patient1_ODNNSP,9.462444,0.5124776,B
4406_Patient1_ODNNSP,9.449883,1.5510832,B
4409_Patient1_ODNNSP,9.249753,0.9399469,B
4421_Patient1_ODNNSP,9.751742,-0.23218665,B
4425_Patient1_ODNNSP,9.415563,0.872863,B
4429_Patient1_ODNNSP,9.065344,0.82874155,B
4438_Patient1_ODNNSP,9.126706,0.5394695,B
4484_Patient1_ODNNSP,10.575492,2.3196015,B
4904_Patient1_ODNNSP,8.227624,1.4983997,B
