id,umap1,umap2,celltype
7436_Patient1_0DPHBP,11.35413,3.616686,Fibroblast
7437_Patient1_0DPHBP,10.364793,4.7783213,Fibroblast
7454_Patient1_0DPHBP,11.533212,3.81762,Fibroblast
7510_Patient1_0DPHBP,10.243795,4.071207,Fibroblast
7517_Patient1_0DPHBP,11.363096,4.814822,Fibroblast
7525_Patient1_0DPHBP,10.740096,4.8383408,Fibroblast
7530_Patient1_0DPHBP,11.3314085,4.9418306,Fibroblast
7562_Patient1_0DPHBP,9.414813,4.8647413,Fibroblast
7677_Patient1_0DPHBP,9.857457,4.2488747,Fibroblast
7695_Patient1_0DPHBP,11.231955,3.6849625,Fibroblast
7699_Patient1_0DPHBP,10.221104,4.4259195,Fibroblast
7702_Patient1_0DPHBP,11.414941,4.4824996,Fibroblast
7704_Patient1_0DPHBP,10.70002,5.1223917,Fibroblast
7710_Patient1_0DPHBP,9.061861,3.439686,Fibroblast
7717_Patient1_0DPHBP,9.987585,3.2811363,Fibroblast
7720_Patient1_0DPHBP,10.229883,4.813926,Fibroblast
7722_Patient1_0DPHBP,9.651784,3.7669005,Fibroblast
7728_Patient1_0DPHBP,10.2489605,4.7336335,Fibroblast
7736_Patient1_0DPHBP,9.229375,4.3310127,Fibroblast
7740_Patient1_0DPHBP,8.474062,4.358319,Fibroblast
7763_Patient1_0DPHBP,7.9116983,4.653484,Fibroblast
7764_Patient1_0DPHBP,11.221977,3.547265,Fibroblast
7772_Patient1_0DPHBP,10.488244,3.5450802,Fibroblast
7858_Patient1_0DPHBP,10.853365,4.3384233,Fibroblast
7917_Patient1_0DPHBP,10.644477,4.6948385,Fibroblast
7938_Patient1_0DPHBP,10.172853,4.4784784,Fibroblast
8007_Patient1_0DPHBP,10.8364105,3.5808861,Fibroblast
8015_Patient1_0DPHBP,9.608013,3.9846225,Fibroblast
8016_Patient1_0DPHBP,9.2180395,4.903466,Fibroblast
8073_Patient1_0DPHBP,8.897083,3.2631938,Fibroblast
8082_Patient1_0DPHBP,10.455414,5.2464776,Fibroblast
8089_Patient1_0DPHBP,10.085363,3.7493148,Fibroblast
8092_Patient1_0DPHBP,10.825055,3.6601508,Fibroblast
8135_Patient1_0DPHBP,11.288446,4.668803,Fibroblast
8136_Patient1_0DPHBP,11.470516,4.518958,Fibroblast
8139_Patient1_0DPHBP,10.010244,4.101279,Fibroblast
8144_Patient1_0DPHBP,11.4254675,5.234959,Fibroblast
8157_Patient1_0DPHBP,11.299925,4.56341,Fibroblast
8158_Patient1_0DPHBP,10.532985,3.955362,Fibroblast
8159_Patient1_0DPHBP,10.136103,3.9085326,Fibroblast
8160_Patient1_0DPHBP,9.794651,4.7677975,Fibroblast
8168_Patient1_0DPHBP,9.823079,4.068284,Fibroblast
8178_Patient1_0DPHBP,11.585334,3.9845676,Fibroblast
8188_Patient1_0DPHBP,10.235724,2.5324469,Fibroblast
8189_Patient1_0DPHBP,11.563588,3.763308,Fibroblast
8192_Patient1_0DPHBP,9.59216,4.1479683,Fibroblast
8205_Patient1_0DPHBP,10.964333,5.0449505,Fibroblast
8224_Patient1_0DPHBP,11.168122,4.2106476,Fibroblast
8225_Patient1_0DPHBP,11.40425,4.4729695,Fibroblast
8271_Patient1_0DPHBP,8.399053,5.2021704,Fibroblast
8277_Patient1_0DPHBP,11.3045435,4.820233,Fibroblast
8281_Patient1_0DPHBP,10.636295,5.27592,Fibroblast
8292_Patient1_0DPHBP,4.715512,4.2425184,Fibroblast
8366_Patient1_0DPHBP,5.658779,4.238053,Fibroblast
8370_Patient1_0DPHBP,10.220719,3.6681411,Fibroblast
8371_Patient1_0DPHBP,10.516003,4.579417,Fibroblast
8372_Patient1_0DPHBP,10.691151,5.042368,Fibroblast
8382_Patient1_0DPHBP,4.9282312,3.8550005,Fibroblast
8406_Patient1_0DPHBP,11.262557,3.8656921,Fibroblast
