T_subtype,Cytotoxicity score
Naive/CM T,0.697691855607209
Naive/CM T,0.34705267129121
Naive/CM T,0.00513958342281384
gdT,1.13799206415812
Naive/CM T,1.12567300855377
Naive/CM T,0.78806444156317
Cytotoxic CD8T,1.14139349077954
Naive/CM T,1.41077665929441
Naive/CM T,-0.243375192453831
Naive/CM T,0.37862346643283
Naive/CM T,-0.15673244735341
Naive/CM T,0.181889871020376
Naive/CM T,0.0511682681095453
Naive/CM T,0.541100550580907
Treg,-0.91822561069771
Naive/CM T,0.53599253701575
Naive/CM T,1.26033363224547
Naive/CM T,0.93336444578053
Naive/CM T,0.834425499409805
Naive/CM T,1.42010658464314
Naive/CM T,0.864447798257992
Naive/CM T,-0.46871170879882
Naive/CM T,0.518369355319458
Naive/CM T,0.217096322848473
Naive/CM T,-0.706622855162914
Naive/CM T,0.376377052730984
Naive/CM T,-0.300666826742666
Naive/CM T,0.314535891568219
Naive/CM T,0.863838069232893
Naive/CM T,0.52934819975017
Naive/CM T,-0.18417085983135
Naive/CM T,0.00943092505137133
Naive/CM T,-0.287238742834256
Naive/CM T,-0.716594196396109
Naive/CM T,-0.222546603944566
Naive/CM T,1.03425646416934
Naive/CM T,-0.0431603325737848
Naive/CM T,-0.883320294044635
Naive/CM T,0.0996643996533053
Naive/CM T,0.075431246816376
Naive/CM T,0.643335059837058
Naive/CM T,0.293958479975476
Naive/CM T,1.70562756797413
Naive/CM T,1.88462853137357
Naive/CM T,1.48478385548532
Naive/CM T,0.286028903207661
Naive/CM T,0.0749315303048969
Naive/CM T,0.0570106064831767
Naive/CM T,-0.378108454339298
Cytotoxic CD8T,1.13706613470006
Naive/CM T,-0.0105806265348269
Naive/CM T,-0.128230414640756
Naive/CM T,1.4692544731093
Naive/CM T,1.12743899851669
Naive/CM T,0.0864678437327161
Naive/CM T,-0.118607877213277
Naive/CM T,0.235997962362972
Naive/CM T,0.240541413978293
Naive/CM T,-0.0699631255349995
gdT,1.39193843029163
Naive/CM T,1.72236671859835
Naive/CM T,-0.512862099541558
gdT,0.344427332466031
gdT,0.221609523266921
Naive/CM T,0.731100691689385
Naive/CM T,0.549812449349297
Naive/CM T,0.606723270298522
Naive/CM T,0.275144041320424
Naive/CM T,-0.0742735906883522
Naive/CM T,-0.290266190046145
Naive/CM T,0.302758687808189
Naive/CM T,-0.626056211966055
Naive/CM T,0.414446972034595
Naive/CM T,-0.182111690073837
Naive/CM T,1.97487135875372
Naive/CM T,0.689976462611445
Naive/CM T,1.31750011444091
Naive/CM T,-0.198277099632922
Naive/CM T,0.377769546744264
Naive/CM T,0.322914117648277
Naive/CM T,0.797474142945843
Naive/CM T,-0.730131372993374
Naive/CM T,0.120752518559679
Naive/CM T,0.550451263969327
Naive/CM T,0.328417080420035
Naive/CM T,0.414104979715229
Naive/CM T,-1.25491095177921
Naive/CM T,-0.472175007617032
Naive/CM T,-0.422622623266997
Naive/CM T,-0.967474529772629
Naive/CM T,0.0709085229002399
gdT,1.26895246387999
Naive/CM T,0.175217048621471
Cytotoxic CD8T,1.76678104459503
Naive/CM T,0.51266027085575
Naive/CM T,-0.404436906178792
Naive/CM T,1.00676041179233
gdT,-0.129929145177205
Naive/CM T,0.109087012432239
Naive/CM T,0.259618090994564
Naive/CM T,1.4589896849644
Cytotoxic CD8T,2.07081539542586
Naive/CM T,-0.0371313168678755
Naive/CM T,-0.449811574853496
Naive/CM T,1.61040108880878
Naive/CM T,-0.937299258914994
gdT,0.883570238395973
Naive/CM T,-0.356911638636648
Naive/CM T,1.22287234553584
Cytotoxic CD8T,2.76786396827226
Naive/CM T,0.409587606971646
Naive/CM T,-0.090789153252119
Naive/CM T,-0.969356182180805
Naive/CM T,-0.638393254927647
Naive/CM T,1.15559824602103
Naive/CM T,0.852972039469966
Naive/CM T,0.717133580902476
Naive/CM T,1.19178552980776
Cytotoxic CD8T,0.516938088852682
Naive/CM T,-0.0442260827547238
Naive/CM T,0.777069771731341
Naive/CM T,-0.0407199285648487
Naive/CM T,0.221615964983716
Naive/CM T,0.105810780584076
Naive/CM T,-0.533116094124169
Naive/CM T,0.0114416516857382
Naive/CM T,0.0418735580679812
Naive/CM T,0.577359373186841
Naive/CM T,-0.0321069558461506
Naive/CM T,-0.441483081122975
Naive/CM T,-0.229020389509789
Naive/CM T,0.061241770968025
Naive/CM T,-0.311150743637556
Naive/CM T,0.379252271887696
Naive/CM T,0.085264738695121
Naive/CM T,0.894322757367734
Proliferating CD8T,1.54544764389226
Naive/CM T,0.426893067948612
Naive/CM T,0.126246520030645
Naive/CM T,1.03030766086813
Naive/CM T,0.392872171637452
gdT,1.89840173721313
Naive/CM T,0.0258063136795421
Naive/CM T,-0.406039679491961
Naive/CM T,-0.603902587184199
Naive/CM T,-0.0108007177894497
Naive/CM T,-0.842802963874958
Naive/CM T,1.25366453476894
Naive/CM T,1.37301471498277
Naive/CM T,-0.0368217892116971
Naive/CM T,-0.651680032412211
Naive/CM T,0.724166513961038
Naive/CM T,0.83348211535701
Naive/CM T,-0.327634823175124
Naive/CM T,-0.115736890722204
Naive/CM T,0.947234665905987
Naive/CM T,0.607565950464319
Cytotoxic CD8T,0.508269089239614
gdT,0.949480150952751
Naive/CM T,-0.286294370521733
Naive/CM T,0.638183025666225
Naive/CM T,0.616672773420074
gdT,2.41572976995397
Naive/CM T,0.859948640988196
Naive/CM T,0.367589866673504
Naive/CM T,1.21691015031602
Naive/CM T,1.05594939508555
Naive/CM T,0.615448395411173
Naive/CM T,-0.0602525399055009
Naive/CM T,-0.869982791535648
Naive/CM T,-0.371007466021879
Naive/CM T,0.711140691498179
Naive/CM T,-0.661333627170986
Naive/CM T,0.606576935744579
Naive/CM T,-1.14803005736551
Naive/CM T,-0.215287090819559
Naive/CM T,0.16259812278512
Naive/CM T,-0.76714194998329
Naive/CM T,-0.344971653855877
Naive/CM T,1.14834372791243
Naive/CM T,0.363079589090229
Naive/CM T,0.421413231779027
Naive/CM T,-0.536193057342812
Naive/CM T,0.194109830591413
Naive/CM T,0.085881961716546
Naive/CM T,-0.41536349720425
Naive/CM T,-1.3355804067335
Naive/CM T,-0.0155967783044885
Naive/CM T,-0.62777977813909
Naive/CM T,-0.344680390240233
Naive/CM T,-0.0927429699603421
Naive/CM T,0.209925419018592
Naive/CM T,0.129158011189213
Naive/CM T,0.743927558263142
Naive/CM T,-0.236723623158019
Naive/CM T,0.392733082359219
Naive/CM T,-0.474883921352433
Naive/CM T,0.0334838143101445
Naive/CM T,0.100696231112068
Naive/CM T,-0.402662651038464
Naive/CM T,0.374343648368929
Naive/CM T,0.014555248213403
Cytotoxic CD8T,1.614534801907
Naive/CM T,-0.281917477831428
Naive/CM T,-0.240268769087614
Naive/CM T,-0.803407465970074
Naive/CM T,-0.0141530772786082
Naive/CM T,-0.139082063863306
Naive/CM T,0.167660804442417
Naive/CM T,-0.361806950451415
Naive/CM T,0.0422175990210638
Naive/CM T,-0.101076162891623
Naive/CM T,-0.0929609537124633
Naive/CM T,0.696208706608525
Naive/CM T,0.273620574562637
Naive/CM T,-0.21791480647193
Naive/CM T,0.529415433789477
Naive/CM T,0.764167391223671
Naive/CM T,-0.640666221394951
Naive/CM T,0.541733697608665
Naive/CM T,0.436959484477102
Naive/CM T,0.999552055641456
Naive/CM T,-0.747881256503823
Naive/CM T,-0.673386397185149
Proliferating CD8T,-0.0477963215039101
Naive/CM T,0.828838972397792
Naive/CM T,-0.494262774785359
Naive/CM T,-0.533753196398417
gdT,-0.14356235810268
Naive/CM T,0.919951044482949
Naive/CM T,0.811491901491895
Naive/CM T,-0.0113770343639232
Naive/CM T,0.964207340169835
Naive/CM T,0.614953600330117
Naive/CM T,-0.210400899251302
Naive/CM T,-0.493502581561053
Naive/CM T,0.169745845559202
Naive/CM T,-0.246647923081009
Naive/CM T,-0.34329053354852
Naive/CM T,0.058382737783738
Naive/CM T,0.818392020684701
Naive/CM T,-0.0685267492576882
Naive/CM T,-0.109784199867719
Naive/CM T,-0.512294925289389
Naive/CM T,0.395070242293086
Naive/CM T,-0.558609997784649
Naive/CM T,0.538828858622798
Naive/CM T,-0.0771962875201377
Naive/CM T,-0.730958865012651
Naive/CM T,0.50303378811589
Naive/CM T,-0.239221309438163
Naive/CM T,0.00541597531165605
Naive/CM T,0.475022948818442
Naive/CM T,1.02846724015695
Naive/CM T,-0.173734644312917
Naive/CM T,-0.46887888143092
Naive/CM T,0.83392055829366
Naive/CM T,0.0943186180091197
Naive/CM T,0.118535826971501
Naive/CM T,-0.495237153253437
Naive/CM T,0.305166478510256
Naive/CM T,-0.619702543741391
Naive/CM T,0.0785060311541145
Naive/CM T,0.345378310592086
Naive/CM T,-0.207217013394391
Naive/CM T,0.853614409764607
Naive/CM T,1.12230391561249
Naive/CM T,-0.630462331536375
Naive/CM T,-0.352542251716425
Naive/CM T,-0.735010604799529
Naive/CM T,0.038662333547333
Naive/CM T,0.0253827306959362
Naive/CM T,0.908076748435879
Naive/CM T,1.25844786785267
Naive/CM T,-0.442092967622074
Naive/CM T,0.112202616385471
gdT,1.19237079738098
Naive/CM T,-0.445926398406794
Naive/CM T,-0.597635119049637
Naive/CM T,0.153043576228765
Naive/CM T,0.991253499631528
Naive/CM T,1.48352287433765
Naive/CM T,0.82572246775215
Naive/CM T,0.0370366249555422
Naive/CM T,-0.829245221467665
Naive/CM T,-0.252886920799443
Naive/CM T,-0.0539562746330544
Naive/CM T,-0.156504012920238
Naive/CM T,-0.46538229636204
Naive/CM T,0.260811008053061
Naive/CM T,0.34189200989994
Naive/CM T,0.24123853665811
Naive/CM T,-0.713851588007844
Naive/CM T,-0.226186081215187
Naive/CM T,1.03864980626989
Naive/CM T,1.49747730184484
Naive/CM T,-0.432766889348442
Naive/CM T,0.350783980922934
Naive/CM T,0.811023529664969
Naive/CM T,-0.615175180964999
Naive/CM T,1.44513831315217
gdT,1.13737471309708
Naive/CM T,-0.230507757928636
Proliferating CD8T,0.519644339879353
Naive/CM T,0.183767679296893
Naive/CM T,-0.0375628647980865
Naive/CM T,-0.224171432448022
Proliferating CD8T,0.0441349244412081
Naive/CM T,0.716072179653026
Naive/CM T,0.118141439225938
Naive/CM T,0.40801344241625
Naive/CM T,-0.160700466897752
Naive/CM T,0.111731655803727
Naive/CM T,-0.247806682998751
Proliferating CD8T,0.38583093955193
Naive/CM T,0.525983627931571
Naive/CM T,0.119898236828085
Naive/CM T,0.239653222354841
Naive/CM T,-0.328064182658254
Naive/CM T,0.232820746339397
Naive/CM T,-0.189351243737303
Naive/CM T,-0.0252701044082641
Naive/CM T,0.427900869169353
Naive/CM T,0.359895963727691
Naive/CM T,1.91422750920425
Naive/CM T,0.326939984604164
Naive/CM T,-0.297226623252586
Naive/CM T,-0.154058546195795
Naive/CM T,0.00645015710665863
Naive/CM T,-0.281483813568397
Naive/CM T,-0.320594424082909
Naive/CM T,0.803904475989165
Naive/CM T,0.395706944995456
Naive/CM T,-0.210572282473246
Naive/CM T,-0.832081877890928
Naive/CM T,0.0398018360137939
Naive/CM T,0.662392324871487
Naive/CM T,-0.507936649852328
Naive/CM T,-0.358468853397133
Naive/CM T,0.403683285654327
Naive/CM T,-0.0787771660604594
Proliferating CD8T,-0.301387055420581
Naive/CM T,0.471186596670268
Naive/CM T,-1.27574336234434
Naive/CM T,-0.189234200819039
Naive/CM T,-0.080302991984803
Naive/CM T,0.934747364785936
Naive/CM T,-0.133307643878607
Naive/CM T,0.284712495627226
Naive/CM T,0.312697631341439
Naive/CM T,0.324945817759007
Naive/CM T,1.14350333037199
Naive/CM T,-0.167291062849539
Naive/CM T,0.561487577579639
Naive/CM T,-0.893695740052211
Naive/CM T,-0.0889104089619201
Naive/CM T,-0.100184798240661
Proliferating CD8T,-0.261509698114277
Naive/CM T,-0.416243132249808
Naive/CM T,-1.55465192559324
Naive/CM T,0.026712867948744
Naive/CM T,0.388297348846624
Naive/CM T,0.903686538154696
Naive/CM T,-0.179090591124546
Naive/CM T,-0.507155884563187
Naive/CM T,-0.377726337056101
Naive/CM T,-0.464216149883505
Naive/CM T,0.441166225774788
Naive/CM T,-0.529547405831607
Naive/CM T,-0.295563497661072
Naive/CM T,0.145840438795678
Naive/CM T,0.0328378265286668
Naive/CM T,-0.603497452206081
Naive/CM T,-0.339637913821656
Naive/CM T,-0.242691943674911
Naive/CM T,0.500714419800558
Naive/CM T,-0.283511959476235
Naive/CM T,-0.568037501087895
Naive/CM T,0.530103556903792
Naive/CM T,-0.342601646611719
Naive/CM T,-0.0668767293294272
Naive/CM T,0.185622290328696
Naive/CM T,-0.00639772120817205
Naive/CM T,0.52927224724381
Naive/CM T,0.483757260404987
Naive/CM T,-0.296264109788117
Naive/CM T,-0.068098153597043
Naive/CM T,0.707050558961468
Naive/CM T,0.149788710806104
Naive/CM T,0.199126295101495
Naive/CM T,0.871951167966112
Naive/CM T,0.46391655486307
Naive/CM T,-0.111553955961156
Naive/CM T,-0.481249921115828
Naive/CM T,-0.817937717025662
Naive/CM T,0.0253853945084561
Naive/CM T,1.16927582834973
Naive/CM T,-0.183015468679828
Naive/CM T,-0.121906527766475
Naive/CM T,-0.271184626920723
Naive/CM T,-1.0365608330862
Naive/CM T,-0.64853870206409
Naive/CM T,0.0885111255410275
Proliferating CD8T,0.142609243039731
Naive/CM T,0.0736404760384265
Naive/CM T,-0.176368073180869
Naive/CM T,0.277073617334719
Naive/CM T,0.342857157742535
Naive/CM T,-0.396427312750875
Naive/CM T,0.209869108082335
Proliferating CD8T,0.0413480423114918
Naive/CM T,-0.634830458664599
Naive/CM T,0.28561281863554
Naive/CM T,0.103021406833036
Naive/CM T,-0.491826045660324
Naive/CM T,0.531881906368114
Naive/CM T,-0.469878682383784
Naive/CM T,0.137612866766658
Naive/CM T,0.0947776105668809
Naive/CM T,0.208098688243347
Naive/CM T,0.113195035192701
Naive/CM T,-0.303354567951626
Naive/CM T,0.0329749775521548
Naive/CM T,-0.366568687521381
Naive/CM T,-0.735673716038833
Naive/CM T,0.320123148553165
Naive/CM T,1.01515417628818
Naive/CM T,-0.160149266690383
Naive/CM T,0.515064151198775
Naive/CM T,-0.549519535935955
Naive/CM T,0.339434173372056
Naive/CM T,-0.539004090391559
Naive/CM T,1.67843352129429
Naive/CM T,-0.241582947748678
Naive/CM T,-0.537090186719541
Naive/CM T,1.21276808962409
Naive/CM T,0.258584929101261
Naive/CM T,-0.289547628826565
Naive/CM T,-0.124380631211363
Naive/CM T,0.494615389976972
Naive/CM T,0.228988980069572
Naive/CM T,0.847365214500898
Naive/CM T,0.873054495564213
Naive/CM T,0.272626915095764
Naive/CM T,0.225685040156046
Naive/CM T,-0.0628090934988894
Naive/CM T,1.07728073920732
Naive/CM T,-0.454962386025322
Naive/CM T,-0.662768252101945
Naive/CM T,0.557481561178042
Naive/CM T,1.28028300956443
Naive/CM T,-0.0487717669687153
Naive/CM T,-0.206199838791364
Naive/CM T,-0.164539864769688
Naive/CM T,0.239786998725231
Naive/CM T,-0.0908253222336004
Naive/CM T,-0.105251221009242
Naive/CM T,0.516724680676872
Naive/CM T,0.664730331044138
Naive/CM T,0.235040735315393
Naive/CM T,-1.0045070361208
Naive/CM T,0.261354358107955
Naive/CM T,-0.267824305428399
Naive/CM T,0.30940748585595
Naive/CM T,-1.23968691148875
Naive/CM T,-0.182936712547584
Naive/CM T,0.28337914266704
Naive/CM T,-0.496840053134494
Naive/CM T,0.0302530012013
Naive/CM T,-0.0743126663160911
Naive/CM T,-0.266747983885399
Naive/CM T,0.395540899700588
Naive/CM T,0.166565268128006
Naive/CM T,0.327441821863621
Naive/CM T,0.0531980432110068
Naive/CM T,0.536494773111225
Naive/CM T,0.989258330545307
Naive/CM T,0.21487682837027
Naive/CM T,-0.109394382547449
Naive/CM T,0.650365243723363
Naive/CM T,0.137187243979654
Naive/CM T,0.157563225722607
Naive/CM T,-0.971950660517186
Naive/CM T,0.881588326560126
Naive/CM T,-0.177194339257699
Naive/CM T,-0.354635525632787
Naive/CM T,-0.40523209395232
Naive/CM T,0.42548860149619
Naive/CM T,0.0602606520240689
Naive/CM T,0.292689956264731
Naive/CM T,-0.285459171106786
Naive/CM T,0.0373095995114174
Naive/CM T,0.0400877352114075
Naive/CM T,-0.120303922229342
Naive/CM T,-0.437270985709296
Naive/CM T,0.133479327331354
Naive/CM T,0.380218299818627
Naive/CM T,0.192413550836068
Naive/CM T,0.889153333357822
Naive/CM T,-0.0601716571384005
Naive/CM T,0.0498862237106134
Naive/CM T,-0.0768590326662415
Naive/CM T,0.34788975597
Naive/CM T,0.0227244194642999
Naive/CM T,-0.305001769536807
Naive/CM T,0.053567945221324
Naive/CM T,-0.720890972349378
Naive/CM T,-0.17408992037361
Naive/CM T,0.0990196054364427
Naive/CM T,0.304857077421965
Naive/CM T,0.685865864341641
Naive/CM T,0.051014608807034
Naive/CM T,-0.0962080131342379
Naive/CM T,0.909300074165249
Naive/CM T,-0.194095520325649
Naive/CM T,0.633299127037142
Naive/CM T,0.227089375625421
Naive/CM T,0.595798362920313
Naive/CM T,-0.22706898347831
Naive/CM T,-0.824742250972323
Naive/CM T,0.0672716387995966
Naive/CM T,0.220408310124903
Naive/CM T,1.14835687919899
Naive/CM T,-0.519756997073138
Naive/CM T,-0.390433342368514
Naive/CM T,-0.0892947073336001
Naive/CM T,0.653468373381061
Naive/CM T,-0.492501241189462
Naive/CM T,0.174491047859191
Naive/CM T,0.124972272802282
Naive/CM T,-0.558222102530208
Naive/CM T,0.72343694133523
Naive/CM T,-0.776565512021382
Naive/CM T,1.32990893316857
Naive/CM T,0.238894486132963
Naive/CM T,-0.158734025778593
Naive/CM T,1.06335057446986
Naive/CM T,-0.18524956703186
Naive/CM T,-0.237077827806825
Naive/CM T,0.941994066591616
Naive/CM T,0.0533315311243505
Naive/CM T,1.27932070508415
Naive/CM T,1.04174281932689
Naive/CM T,0.426449022175353
Naive/CM T,-0.227624310387505
Naive/CM T,-1.15514197172942
Naive/CM T,-0.913156612419787
Naive/CM T,0.438417508278364
Naive/CM T,-0.74481615755293
Naive/CM T,-0.851892328556672
Naive/CM T,0.688889459327415
Naive/CM T,-0.240770366456773
Naive/CM T,-0.0879628246213182
Naive/CM T,1.32505601718101
Naive/CM T,0.0732991018413025
Naive/CM T,0.297960814134574
Naive/CM T,-0.0596649595248846
Naive/CM T,-0.298669115996655
Naive/CM T,-0.598630359879246
Naive/CM T,0.146054809476122
Naive/CM T,-0.692472354865368
Naive/CM T,1.40736230214436
Naive/CM T,0.812185528837604
Naive/CM T,-0.686507632702956
Naive/CM T,0.658911684413015
Naive/CM T,-0.279957718319363
Naive/CM T,-0.538141917299341
Naive/CM T,-0.133016405282197
Naive/CM T,-0.181216802126095
Naive/CM T,0.680244333950089
Naive/CM T,0.174656002609818
Naive/CM T,0.422256301950525
Naive/CM T,0.495072915230268
Naive/CM T,0.685883589732794
Naive/CM T,0.514435366347983
Naive/CM T,-0.128447835828051
Naive/CM T,-0.96738060168278
Naive/CM T,-0.709550527878749
Naive/CM T,-0.181213346528418
Naive/CM T,-1.251322787485
Naive/CM T,-0.494152804951609
Naive/CM T,0.580508732501371
Naive/CM T,-0.392891228934864
Naive/CM T,0.120689474506142
Naive/CM T,-0.236181571159833
Naive/CM T,0.129324954233051
Naive/CM T,0.359808848227983
Naive/CM T,-0.0950609092359189
Naive/CM T,0.405499888055118
Naive/CM T,-0.194156234279091
Naive/CM T,-0.5242234762804
Naive/CM T,0.14346859631715
Naive/CM T,-0.0812944652121744
Naive/CM T,1.55612353925351
Naive/CM T,0.349331646789739
Naive/CM T,-0.0944538337213021
Naive/CM T,-0.989656923729696
Naive/CM T,1.07975813488901
Treg,-0.154760028109138
Naive/CM T,-0.0201767373968053
Naive/CM T,-0.815752590144122
Cytotoxic CD8T,1.16934313891846
Naive/CM T,0.367197607770378
Naive/CM T,0.148663011597998
Naive/CM T,0.323173308078153
Naive/CM T,-1.01417440691112
Naive/CM T,1.58974064426657
Naive/CM T,-0.0971173636707258
Naive/CM T,-0.491861324251434
Naive/CM T,-0.0439859246030266
Naive/CM T,-0.698292487933311
Naive/CM T,-0.256073245295771
Naive/CM T,-0.833968659977854
Naive/CM T,-0.605244202378355
Naive/CM T,0.601252158482869
Naive/CM T,0.138632009058822
Naive/CM T,-0.172822067767013
Naive/CM T,-0.40295652548472
Naive/CM T,1.06192845474054
Naive/CM T,0.115791092684239
Naive/CM T,0.280709534515569
Naive/CM T,0.775004872569331
Naive/CM T,-1.03703235034589
Naive/CM T,-0.308472946838096
Naive/CM T,-0.243308099699609
Naive/CM T,0.153566169150081
Naive/CM T,0.183898248790222
Naive/CM T,0.276192450229032
Naive/CM T,1.16796408759223
Naive/CM T,-0.177271505932748
Naive/CM T,-0.0589321277759693
Naive/CM T,0.324630993383902
Naive/CM T,-0.295606111302787
Naive/CM T,-0.163146796049895
Naive/CM T,1.39807123902403
Naive/CM T,-0.485821859336193
Naive/CM T,0.187147935231526
Naive/CM T,-0.461374958356221
Naive/CM T,-0.501971814367506
Naive/CM T,0.125892050472306
Proliferating CD8T,0.139491931891735
Naive/CM T,-0.173654340667489
Naive/CM T,-0.281940062840779
Naive/CM T,0.61327846697819
Naive/CM T,0.00478628535329561
Naive/CM T,-0.113585354369363
Naive/CM T,1.17172038702317
Naive/CM T,-0.533280153333404
Naive/CM T,0.530111910384378
Cytotoxic CD8T,0.640194530840273
Naive/CM T,0.521711075747454
Naive/CM T,-0.517872657304928
Naive/CM T,-0.0677085025810901
Naive/CM T,-0.112601779125354
Naive/CM T,0.300279443646654
Naive/CM T,-0.187074263890584
Naive/CM T,1.15341980663346
Naive/CM T,0.373165760511233
Naive/CM T,-0.94873011480143
Naive/CM T,0.627390211011156
Naive/CM T,-0.612205199253411
Naive/CM T,1.18817572240476
Naive/CM T,-0.640519573364728
Naive/CM T,-0.227545970751915
Naive/CM T,1.92957150200266
Naive/CM T,0.771689573923746
Naive/CM T,-0.493470627584575
Naive/CM T,-0.236977475660818
Naive/CM T,-1.0286318519969
Naive/CM T,1.41318070447003
Naive/CM T,0.597248560116614
Naive/CM T,-0.784002978124736
Naive/CM T,0.368513896141523
Naive/CM T,0.569194746606144
Naive/CM T,-0.302524089813232
Naive/CM T,-0.333000780623636
Naive/CM T,0.298642211490207
Naive/CM T,0.636382983054643
Naive/CM T,0.103344452233962
Naive/CM T,-0.182660103580098
Naive/CM T,0.751085622811023
Naive/CM T,-0.641738962244104
Naive/CM T,-0.809704155097773
Naive/CM T,0.0457762170720983
Naive/CM T,0.0851937458838945
Naive/CM T,0.769972968984533
Naive/CM T,-0.0274937123428156
Cytotoxic CD8T,1.65202186725757
Naive/CM T,0.523611395447342
Naive/CM T,-0.16562212543723
Naive/CM T,-1.02711374377026
Naive/CM T,0.179262635148601
Naive/CM T,0.580059231063466
Naive/CM T,0.515964093031706
Naive/CM T,-0.230766533333578
Naive/CM T,0.154994355307684
Naive/CM T,0.710398385554184
Naive/CM T,0.209867412661328
Naive/CM T,-0.597955247502268
Naive/CM T,0.365561410232826
Naive/CM T,-0.410177007133578
Naive/CM T,-0.0435600383782093
Naive/CM T,0.0106105480665044
Naive/CM T,0.925146479665497
Naive/CM T,0.0963614104706565
Naive/CM T,0.435632296550421
Naive/CM T,1.02231605553332
Naive/CM T,0.731368454886071
Naive/CM T,0.520564211739434
Naive/CM T,0.0531858514856409
Naive/CM T,0.500082333882649
Naive/CM T,0.11093031918561
Naive/CM T,0.262275607497603
Naive/CM T,0.372208874902607
Naive/CM T,-0.0296784742378894
Naive/CM T,1.81984046359121
Cytotoxic CD8T,3.12488044338461
Naive/CM T,0.0767206071335593
Naive/CM T,-0.607811538525569
Naive/CM T,-0.0985054778464047
Naive/CM T,0.443075559757373
Naive/CM T,0.352188603377636
Naive/CM T,0.464134095627584
Naive/CM T,0.10314260000064
Naive/CM T,0.248672138025731
Naive/CM T,-0.494537891429147
Naive/CM T,0.486692893652268
Naive/CM T,0.218628877474937
Naive/CM T,0.811817622479097
Naive/CM T,0.772772512318175
Naive/CM T,0.0523791592798115
Naive/CM T,0.999657795753008
gdT,1.42377114590303
Treg,-0.281791597236821
Naive/CM T,-0.451516601774427
Naive/CM T,0.177124968281498
Naive/CM T,-0.440178070539309
Naive/CM T,0.407476201469515
Naive/CM T,-0.77771316855042
Naive/CM T,-0.0210084841575151
Naive/CM T,-0.107871815746213
Naive/CM T,-0.0915291500680239
Naive/CM T,0.762540552351209
Naive/CM T,0.0174980472635339
Naive/CM T,-0.197017242879043
Naive/CM T,-0.59105309733638
Naive/CM T,0.452315922136659
Naive/CM T,-0.797281106313069
Naive/CM T,-0.604379149130833
Naive/CM T,0.634411903075229
Naive/CM T,-0.187552471219757
Naive/CM T,0.146405997099699
Naive/CM T,1.00328091044484
Naive/CM T,1.22367933944419
Naive/CM T,1.36924003083028
Naive/CM T,0.451751293959441
Naive/CM T,-0.0980443822013006
Naive/CM T,0.614856399135825
Naive/CM T,0.908427468052616
Naive/CM T,0.510195699738867
Naive/CM T,0.135591295030381
Naive/CM T,0.367448606608826
Naive/CM T,0.841638011696898
Cytotoxic CD8T,0.407712658246358
Naive/CM T,1.03062077510504
Naive/CM T,0.225212348832024
Naive/CM T,0.378512972666893
Naive/CM T,1.20877829010103
Naive/CM T,1.52353722372172
Naive/CM T,0.89639354635168
Naive/CM T,0.362773854055522
Naive/CM T,-0.336660183506247
Naive/CM T,0.0832993307231384
Naive/CM T,-0.215197318865929
Treg,-0.310495002770129
gdT,1.00721038418051
Naive/CM T,0.52183641327752
Naive/CM T,0.672476992195035
Naive/CM T,-0.117952875149102
Naive/CM T,0.4506604951105
Naive/CM T,0.249497053063945
Naive/CM T,-0.372575494978163
Naive/CM T,0.200105843720612
Naive/CM T,0.583109689347538
Naive/CM T,0.74074974766484
Naive/CM T,0.717801632704558
Naive/CM T,0.575104121808652
Naive/CM T,0.168634639845953
Naive/CM T,0.672605782379338
Naive/CM T,0.657232034353562
Naive/CM T,0.244587334585778
Naive/CM T,-0.482533550556794
Naive/CM T,-0.273822834462295
Naive/CM T,-0.0776127238332491
Naive/CM T,0.672844769042215
Naive/CM T,-0.0223248946813889
Naive/CM T,0.230786350038316
Naive/CM T,0.13019291854199
Cytotoxic CD8T,-0.097142391734653
Naive/CM T,-0.263900515473919
Naive/CM T,-1.08968452023871
Naive/CM T,0.450696175481066
Naive/CM T,-0.10744692808316
gdT,0.691991026018872
Naive/CM T,0.66927840091564
Naive/CM T,-0.198124027546541
Naive/CM T,-0.219890005794572
Naive/CM T,-0.151529141414312
Naive/CM T,-0.378548987117814
Naive/CM T,0.448671034824701
Proliferating CD8T,-0.836457035423796
Naive/CM T,0.78984393602536
Naive/CM T,0.486594297267772
Naive/CM T,1.10741533467799
Naive/CM T,1.70750304504677
Naive/CM T,-0.657844190244321
Naive/CM T,0.0279961603659171
Naive/CM T,-0.621898629047252
Naive/CM T,1.47942148461753
Naive/CM T,-1.49075797899269
Naive/CM T,0.637454739323368
Naive/CM T,0.343642618921067
Proliferating CD8T,-0.0971499607886796
Naive/CM T,0.141406761275397
Naive/CM T,0.713687231511245
Naive/CM T,-0.385117972338641
Naive/CM T,0.571266321488368
Naive/CM T,0.0545243024826049
Naive/CM T,-0.102555787121808
Naive/CM T,-0.147233774632583
Naive/CM T,0.0218767383952199
Naive/CM T,0.909673225732497
Naive/CM T,-0.94170061894405
Naive/CM T,1.73114289766476
Naive/CM T,0.267355499444184
Naive/CM T,-0.494197604096966
Naive/CM T,-0.0399772797101809
Naive/CM T,-0.392600415665426
Naive/CM T,-0.442479348477021
Naive/CM T,1.5165907188698
Naive/CM T,-0.164476996586646
Naive/CM T,0.228246968469502
Naive/CM T,0.395809114715199
Naive/CM T,-0.335006301785692
Naive/CM T,0.483227612059793
