id,umap1,umap2,T_subtype
2374_Patient1_0DPHBP,1.2216805,4.443105,gdT
2376_Patient1_0DPHBP,1.9559219,4.097905,gdT
2379_Patient1_0DPHBP,1.4459893,6.3685894,Naive/CM T
2382_Patient1_0DPHBP,1.9763755,-0.5805255,Cytotoxic T
2390_Patient1_0DPHBP,-0.5403209,2.3389487,gdT
2392_Patient1_0DPHBP,0.97437626,3.0668168,gdT
2394_Patient1_0DPHBP,4.94698,3.4659011,Naive/CM T
2399_Patient1_0DPHBP,1.3354813,6.4138885,Cytotoxic T
2410_Patient1_0DPHBP,1.7471277,3.6572566,Proliferating T
2412_Patient1_0DPHBP,0.11652976,2.7004282,Cytotoxic T
2414_Patient1_0DPHBP,-0.902595,4.0350227,gdT
2418_Patient1_0DPHBP,2.0032842,5.3837337,Naive/CM T
2429_Patient1_0DPHBP,2.4936876,6.3589764,Naive/CM T
2432_Patient1_0DPHBP,4.5357413,1.2046448,Naive/CM T
2433_Patient1_0DPHBP,1.229119,3.603009,gdT
2453_Patient1_0DPHBP,5.0584617,3.1057036,Cytotoxic T
2454_Patient1_0DPHBP,4.9157095,3.696973,Naive/CM T
2456_Patient1_0DPHBP,1.6974689,6.6730704,Naive/CM T
2458_Patient1_0DPHBP,1.0249883,5.9870195,Cytotoxic T
2462_Patient1_0DPHBP,1.2117316,1.3989092,Cytotoxic T
2465_Patient1_0DPHBP,4.299467,3.2994509,Naive/CM T
2468_Patient1_0DPHBP,4.6219463,2.6956234,Naive/CM T
2475_Patient1_0DPHBP,1.01129,4.820094,gdT
2478_Patient1_0DPHBP,1.4492006,3.1484716,gdT
2481_Patient1_0DPHBP,3.355791,2.6884892,gdT
2503_Patient1_0DPHBP,2.5107646,6.331538,Naive/CM T
2505_Patient1_0DPHBP,1.4427501,-0.4504411,gdT
2506_Patient1_0DPHBP,3.89979,6.525091,Naive/CM T
2508_Patient1_0DPHBP,6.8683095,0.3377502,Naive/CM T
2509_Patient1_0DPHBP,3.4397476,0.65108025,gdT
2510_Patient1_0DPHBP,1.254483,4.31521,gdT
2511_Patient1_0DPHBP,3.0592847,1.3045284,Naive/CM T
2512_Patient1_0DPHBP,9.191272,1.9756193,Naive/CM T
2513_Patient1_0DPHBP,4.6751037,2.5175858,Naive/CM T
2514_Patient1_0DPHBP,7.3215485,2.1988363,Naive/CM T
2515_Patient1_0DPHBP,8.264865,2.1053078,Naive/CM T
2516_Patient1_0DPHBP,8.059221,1.6281209,Naive/CM T
2517_Patient1_0DPHBP,8.05559,1.9557761,Naive/CM T
2518_Patient1_0DPHBP,3.121031,2.3312376,Cytotoxic T
2519_Patient1_0DPHBP,7.257867,2.8474038,Naive/CM T
2522_Patient1_0DPHBP,1.623702,2.9177475,gdT
2523_Patient1_0DPHBP,2.0640306,2.3341992,Cytotoxic T
2524_Patient1_0DPHBP,3.3725545,0.25147417,gdT
2525_Patient1_0DPHBP,3.034467,0.75581706,gdT
2526_Patient1_0DPHBP,2.2981734,0.7807797,gdT
2527_Patient1_0DPHBP,3.6985137,0.3026833,gdT
2533_Patient1_0DPHBP,1.335328,7.0746584,Naive/CM T
2534_Patient1_0DPHBP,2.793973,5.5451336,Naive/CM T
2535_Patient1_0DPHBP,2.9249575,3.701933,Naive/CM T
2536_Patient1_0DPHBP,2.2402635,1.4973897,Cytotoxic T
2537_Patient1_0DPHBP,1.6356926,6.5854816,Naive/CM T
2539_Patient1_0DPHBP,1.1537632,4.5141025,gdT
2540_Patient1_0DPHBP,4.0525002,1.9316545,Cytotoxic T
2541_Patient1_0DPHBP,0.5714299,5.001769,gdT
2542_Patient1_0DPHBP,4.135947,3.3462157,Naive/CM T
2543_Patient1_0DPHBP,5.4756403,2.8210013,Naive/CM T
2544_Patient1_0DPHBP,3.1513214,2.231182,Cytotoxic T
2545_Patient1_0DPHBP,4.590349,2.705478,Naive/CM T
2546_Patient1_0DPHBP,4.1833396,3.1481078,Cytotoxic T
2547_Patient1_0DPHBP,7.3852763,3.126453,Naive/CM T
2548_Patient1_0DPHBP,2.5290618,2.7228882,Cytotoxic T
2549_Patient1_0DPHBP,7.2904286,4.016631,Naive/CM T
2550_Patient1_0DPHBP,3.0291262,2.3882256,Cytotoxic T
2551_Patient1_0DPHBP,3.3014824,0.6316622,Cytotoxic T
2552_Patient1_0DPHBP,8.484322,4.2427955,Naive/CM T
2553_Patient1_0DPHBP,7.5850043,2.7012892,Naive/CM T
2554_Patient1_0DPHBP,2.0850658,2.2847173,Cytotoxic T
2555_Patient1_0DPHBP,2.407181,2.0760124,Cytotoxic T
2556_Patient1_0DPHBP,2.496663,2.053591,Cytotoxic T
2557_Patient1_0DPHBP,5.21154,1.7426244,Naive/CM T
2558_Patient1_0DPHBP,2.5390244,6.3928275,Naive/CM T
2559_Patient1_0DPHBP,3.4862108,4.4046702,Naive/CM T
2561_Patient1_0DPHBP,3.432564,2.5880952,Cytotoxic T
2563_Patient1_0DPHBP,2.4414988,-0.61897993,Naive/CM T
2564_Patient1_0DPHBP,3.8982003,4.15228,Naive/CM T
2565_Patient1_0DPHBP,3.9707093,3.4535284,Cytotoxic T
2566_Patient1_0DPHBP,3.3867915,3.9541354,Cytotoxic T
2567_Patient1_0DPHBP,2.923036,2.172402,Cytotoxic T
2569_Patient1_0DPHBP,3.1778052,0.49076667,gdT
2571_Patient1_0DPHBP,2.3094342,6.674544,Naive/CM T
2572_Patient1_0DPHBP,7.87851,2.3877125,Naive/CM T
2573_Patient1_0DPHBP,6.4555593,0.5023683,Naive/CM T
2575_Patient1_0DPHBP,3.781795,5.474532,Naive/CM T
2578_Patient1_0DPHBP,5.301798,2.4768915,Naive/CM T
2579_Patient1_0DPHBP,6.3364444,1.4247746,Naive/CM T
2580_Patient1_0DPHBP,3.2278042,7.80358,Naive/CM T
2582_Patient1_0DPHBP,8.364358,1.7972769,Naive/CM T
2583_Patient1_0DPHBP,4.070414,1.7000483,Cytotoxic T
2584_Patient1_0DPHBP,3.9519932,2.046629,Naive/CM T
2585_Patient1_0DPHBP,5.5116835,2.543359,Naive/CM T
2586_Patient1_0DPHBP,5.6594124,2.5143561,Naive/CM T
2587_Patient1_0DPHBP,6.706664,3.5984724,Naive/CM T
2588_Patient1_0DPHBP,3.8860943,0.08216438,Naive/CM T
2589_Patient1_0DPHBP,4.5519176,5.504522,Naive/CM T
2590_Patient1_0DPHBP,5.531497,3.1671007,Naive/CM T
2591_Patient1_0DPHBP,5.7964225,2.8919318,Naive/CM T
2592_Patient1_0DPHBP,0.42944524,0.80902624,Cytotoxic T
2596_Patient1_0DPHBP,6.4141397,1.5552723,Naive/CM T
2602_Patient1_0DPHBP,2.7098746,5.720603,Naive/CM T
2604_Patient1_0DPHBP,3.7688913,5.665294,Naive/CM T
2609_Patient1_0DPHBP,7.1904855,3.3618848,Naive/CM T
2612_Patient1_0DPHBP,7.864527,1.8342447,Naive/CM T
2613_Patient1_0DPHBP,4.046237,6.6846623,Naive/CM T
2614_Patient1_0DPHBP,3.8029237,2.0408013,Cytotoxic T
2617_Patient1_0DPHBP,4.673043,3.031847,Naive/CM T
2620_Patient1_0DPHBP,6.556845,3.6434224,Naive/CM T
2623_Patient1_0DPHBP,6.627607,2.5417194,Naive/CM T
2624_Patient1_0DPHBP,5.3517694,3.0368686,Naive/CM T
2625_Patient1_0DPHBP,5.0471215,2.3321633,Naive/CM T
2627_Patient1_0DPHBP,2.9284856,-0.7709576,Naive/CM T
2630_Patient1_0DPHBP,4.889353,2.0789373,Naive/CM T
2634_Patient1_0DPHBP,4.824499,3.9896274,Naive/CM T
2637_Patient1_0DPHBP,3.4720354,2.3340614,Cytotoxic T
2639_Patient1_0DPHBP,6.563123,1.3039678,Naive/CM T
2641_Patient1_0DPHBP,3.308281,1.868522,Cytotoxic T
2642_Patient1_0DPHBP,4.675201,2.883971,Naive/CM T
2643_Patient1_0DPHBP,4.9713087,2.973497,Naive/CM T
2646_Patient1_0DPHBP,5.4419436,3.0583076,Naive/CM T
2648_Patient1_0DPHBP,4.6469483,2.9222186,Naive/CM T
2650_Patient1_0DPHBP,4.3091335,1.9705375,Cytotoxic T
2651_Patient1_0DPHBP,2.1948173,5.702937,Naive/CM T
2652_Patient1_0DPHBP,5.330691,2.2663558,Naive/CM T
2655_Patient1_0DPHBP,1.9364736,6.332516,Naive/CM T
2661_Patient1_0DPHBP,5.00121,2.492027,Naive/CM T
2663_Patient1_0DPHBP,6.1684294,-0.25100577,Naive/CM T
2665_Patient1_0DPHBP,4.6731925,2.9375505,Naive/CM T
2667_Patient1_0DPHBP,3.0372846,4.15983,Cytotoxic T
2668_Patient1_0DPHBP,4.611298,3.0164459,Naive/CM T
2669_Patient1_0DPHBP,3.7071614,3.69752,Naive/CM T
2672_Patient1_0DPHBP,1.3787612,4.748639,gdT
2674_Patient1_0DPHBP,2.8729846,7.0434813,Naive/CM T
2682_Patient1_0DPHBP,4.1936984,2.1591787,Cytotoxic T
2687_Patient1_0DPHBP,1.995639,6.4505405,Naive/CM T
2688_Patient1_0DPHBP,3.1927,6.0807877,Naive/CM T
2691_Patient1_0DPHBP,4.0440516,5.8023744,Naive/CM T
2700_Patient1_0DPHBP,5.2211027,2.3084266,Naive/CM T
2702_Patient1_0DPHBP,2.8640683,8.255231,Naive/CM T
2706_Patient1_0DPHBP,2.9684439,6.6345563,Naive/CM T
2728_Patient1_0DPHBP,6.1220584,3.4791114,Naive/CM T
2732_Patient1_0DPHBP,6.0609403,0.38312465,Naive/CM T
2739_Patient1_0DPHBP,1.6121173,6.6370826,Naive/CM T
2743_Patient1_0DPHBP,3.0651295,7.0000134,Naive/CM T
2750_Patient1_0DPHBP,2.4793262,1.5321496,Cytotoxic T
2751_Patient1_0DPHBP,5.6513042,3.551739,Naive/CM T
2752_Patient1_0DPHBP,3.9279325,3.055095,Cytotoxic T
2753_Patient1_0DPHBP,3.54599,3.2751536,Cytotoxic T
2754_Patient1_0DPHBP,3.407856,2.860377,Cytotoxic T
2755_Patient1_0DPHBP,6.2817736,2.372313,Naive/CM T
2756_Patient1_0DPHBP,5.578013,2.9576259,Naive/CM T
2759_Patient1_0DPHBP,6.8272743,3.5036669,Naive/CM T
2761_Patient1_0DPHBP,6.485756,2.707787,Naive/CM T
2763_Patient1_0DPHBP,6.7462792,3.2412696,Naive/CM T
2764_Patient1_0DPHBP,5.715564,3.3540347,Naive/CM T
2765_Patient1_0DPHBP,2.1977286,3.9518595,gdT
2777_Patient1_0DPHBP,1.5524135,4.6976137,Naive/CM T
2782_Patient1_0DPHBP,3.8509529,4.600046,Naive/CM T
2792_Patient1_0DPHBP,1.8352962,4.6354785,Naive/CM T
2794_Patient1_0DPHBP,0.692048,5.7668223,gdT
2795_Patient1_0DPHBP,1.3853861,5.716583,gdT
2802_Patient1_0DPHBP,2.1247866,5.3259325,Naive/CM T
2805_Patient1_0DPHBP,4.491091,4.241066,Naive/CM T
2809_Patient1_0DPHBP,4.469138,3.60869,Naive/CM T
2812_Patient1_0DPHBP,5.393157,3.3544796,Naive/CM T
2818_Patient1_0DPHBP,5.502436,4.258517,gdT
2820_Patient1_0DPHBP,3.2938313,7.4893064,Naive/CM T
2824_Patient1_0DPHBP,1.1095915,-0.20099601,Cytotoxic T
2825_Patient1_0DPHBP,3.9914074,2.2948651,Cytotoxic T
2826_Patient1_0DPHBP,0.51921713,3.7930162,Proliferating T
2827_Patient1_0DPHBP,4.2083273,2.6216693,Cytotoxic T
2828_Patient1_0DPHBP,3.7237017,2.0301943,Cytotoxic T
2829_Patient1_0DPHBP,4.9684973,0.5484738,Naive/CM T
2836_Patient1_0DPHBP,3.8117912,1.7672775,Cytotoxic T
2843_Patient1_0DPHBP,3.2667067,5.8794208,Naive/CM T
2844_Patient1_0DPHBP,2.9837823,0.122074105,Naive/CM T
2845_Patient1_0DPHBP,3.4615746,0.6684443,Naive/CM T
2846_Patient1_0DPHBP,5.759438,3.0358105,Naive/CM T
2847_Patient1_0DPHBP,3.1120288,1.738136,Cytotoxic T
2851_Patient1_0DPHBP,4.8274226,2.7171218,Naive/CM T
2867_Patient1_0DPHBP,3.8509731,7.2805605,Naive/CM T
2868_Patient1_0DPHBP,2.9748828,7.0515914,Naive/CM T
2877_Patient1_0DPHBP,3.952095,6.3602448,Naive/CM T
2879_Patient1_0DPHBP,0.8264226,-0.020635009,gdT
2884_Patient1_0DPHBP,1.5357444,5.1714907,gdT
2887_Patient1_0DPHBP,5.0294447,2.1634452,Naive/CM T
2901_Patient1_0DPHBP,2.013586,6.5670505,Naive/CM T
2909_Patient1_0DPHBP,2.8578343,7.0935965,Naive/CM T
2934_Patient1_0DPHBP,3.4885275,2.925434,Cytotoxic T
2942_Patient1_0DPHBP,3.536184,6.2036476,Naive/CM T
2954_Patient1_0DPHBP,4.808443,1.6439517,Naive/CM T
2958_Patient1_0DPHBP,5.636774,1.7444247,Naive/CM T
2959_Patient1_0DPHBP,1.3040959,4.709023,gdT
2960_Patient1_0DPHBP,2.908638,1.7771362,Cytotoxic T
2961_Patient1_0DPHBP,1.1238908,4.9002056,gdT
2974_Patient1_0DPHBP,6.9929953,0.5383796,Naive/CM T
2976_Patient1_0DPHBP,3.9366324,1.8936784,Cytotoxic T
2977_Patient1_0DPHBP,5.8612814,1.9452819,Naive/CM T
2981_Patient1_0DPHBP,5.361915,-1.0582589,Naive/CM T
3526_Patient1_0DPHBP,0.29654536,0.11810163,Cytotoxic T
3538_Patient1_0DPHBP,1.748544,6.366094,Naive/CM T
3665_Patient1_0DPHBP,0.0068872725,5.5626116,gdT
3802_Patient1_0DPHBP,1.6269354,6.2453437,Naive/CM T
4028_Patient1_0DPHBP,6.8655753,1.2665435,Naive/CM T
4130_Patient1_0DPHBP,4.504301,-0.12425532,gdT
4338_Patient1_0DPHBP,4.475066,3.3721247,Naive/CM T
4355_Patient1_0DPHBP,2.5766954,-0.4335339,Naive/CM T
4489_Patient1_0DPHBP,4.077137,-1.1220253,Naive/CM T
4629_Patient1_0DPHBP,3.9938972,4.769324,Naive/CM T
4632_Patient1_0DPHBP,4.2041235,1.7095147,Naive/CM T
4803_Patient1_0DPHBP,2.5403082,4.336192,Naive/CM T
5004_Patient1_0DPHBP,0.27111462,0.14505379,gdT
5247_Patient1_0DPHBP,6.1340356,-1.7483813,Naive/CM T
5315_Patient1_0DPHBP,4.286251,3.797014,Naive/CM T
5323_Patient1_0DPHBP,5.143103,3.01685,Naive/CM T
5377_Patient1_0DPHBP,5.3408813,2.3256164,Naive/CM T
5379_Patient1_0DPHBP,5.840205,-0.49170813,Naive/CM T
5406_Patient1_0DPHBP,1.0642586,6.00313,Naive/CM T
5411_Patient1_0DPHBP,1.2495756,4.9760017,gdT
5464_Patient1_0DPHBP,1.7643478,5.090745,gdT
5622_Patient1_0DPHBP,2.9899502,5.304527,Treg
5685_Patient1_0DPHBP,3.8005645,1.0920755,gdT
5812_Patient1_0DPHBP,1.3335849,6.5094376,gdT
5850_Patient1_0DPHBP,3.4978514,5.947761,Naive/CM T
5859_Patient1_0DPHBP,2.9722087,6.15439,Naive/CM T
5863_Patient1_0DPHBP,3.7070096,3.6528964,Naive/CM T
5865_Patient1_0DPHBP,2.9853427,1.7189361,Cytotoxic T
5870_Patient1_0DPHBP,4.3236256,4.1340322,Naive/CM T
5890_Patient1_0DPHBP,3.342632,5.4920597,Naive/CM T
5905_Patient1_0DPHBP,4.2591558,3.1947148,Naive/CM T
6050_Patient1_0DPHBP,4.9187465,4.0986037,Naive/CM T
6051_Patient1_0DPHBP,3.7664206,4.7439528,Naive/CM T
6271_Patient1_0DPHBP,1.2393116,4.538237,gdT
6412_Patient1_0DPHBP,3.7148461,-0.9458802,Naive/CM T
6674_Patient1_0DPHBP,3.4997559,-0.004364588,Naive/CM T
6711_Patient1_0DPHBP,3.4630687,0.06720809,gdT
6873_Patient1_0DPHBP,2.7679458,7.301014,Naive/CM T
6902_Patient1_0DPHBP,0.0105082095,4.637256,gdT
6932_Patient1_0DPHBP,1.1546454,6.680453,gdT
6936_Patient1_0DPHBP,1.4135574,6.6034074,Naive/CM T
7075_Patient1_0DPHBP,1.1486505,4.083329,gdT
7078_Patient1_0DPHBP,4.26032,1.9214796,Naive/CM T
7117_Patient1_0DPHBP,4.798672,1.424488,Naive/CM T
7132_Patient1_0DPHBP,6.017348,0.7845784,Naive/CM T
7258_Patient1_0DPHBP,3.1565301,0.5533369,Cytotoxic T
7393_Patient1_0DPHBP,1.7586524,6.4956636,Naive/CM T
7519_Patient1_0DPHBP,3.7278628,4.297926,Naive/CM T
7738_Patient1_0DPHBP,1.174801,6.271634,gdT
7744_Patient1_0DPHBP,1.583007,6.8959794,Naive/CM T
7748_Patient1_0DPHBP,1.6024653,6.438174,Naive/CM T
7750_Patient1_0DPHBP,2.148671,7.103555,Naive/CM T
7753_Patient1_0DPHBP,1.2672989,6.831739,gdT
7780_Patient1_0DPHBP,1.2989658,5.709501,gdT
7959_Patient1_0DPHBP,5.1375875,3.6520243,Naive/CM T
8048_Patient1_0DPHBP,3.6506288,6.3345795,Naive/CM T
8076_Patient1_0DPHBP,4.0088367,3.3878503,Naive/CM T
8077_Patient1_0DPHBP,4.4293075,3.596656,Naive/CM T
8078_Patient1_0DPHBP,4.4547763,2.1512423,Cytotoxic T
8148_Patient1_0DPHBP,4.60123,3.6231363,Naive/CM T
8162_Patient1_0DPHBP,4.114604,3.7193677,Naive/CM T
8164_Patient1_0DPHBP,4.2657657,1.8157351,Cytotoxic T
8166_Patient1_0DPHBP,4.95429,1.1637098,Naive/CM T
8208_Patient1_0DPHBP,0.93307006,3.711745,Proliferating T
8210_Patient1_0DPHBP,3.9773085,3.751527,Naive/CM T
8213_Patient1_0DPHBP,3.1999733,-0.03014477,Cytotoxic T
8228_Patient1_0DPHBP,5.3913145,-1.4861948,Naive/CM T
8229_Patient1_0DPHBP,2.3441832,4.9639277,Naive/CM T
8305_Patient1_0DPHBP,-2.0433402,3.7950227,Cytotoxic T
8306_Patient1_0DPHBP,2.5214615,4.5017257,Naive/CM T
8307_Patient1_0DPHBP,5.540095,0.8762214,Naive/CM T
8308_Patient1_0DPHBP,2.3182948,7.123245,Naive/CM T
8445_Patient1_0DPHBP,2.9548705,5.0885415,Naive/CM T
8512_Patient1_0DPHBP,2.1093197,6.0849605,Cytotoxic T
8758_Patient1_0DPHBP,3.000177,8.069328,Naive/CM T
8818_Patient1_0DPHBP,3.616937,7.331167,Naive/CM T
8846_Patient1_0DPHBP,1.1402595,6.4003434,gdT
8862_Patient1_0DPHBP,3.8203728,7.123352,Naive/CM T
8863_Patient1_0DPHBP,4.82607,4.0741024,Naive/CM T
8896_Patient1_0DPHBP,4.541794,4.2753334,Naive/CM T
8898_Patient1_0DPHBP,5.0257754,4.7468185,Naive/CM T
8899_Patient1_0DPHBP,5.517259,3.1648383,Naive/CM T
8902_Patient1_0DPHBP,2.7138062,5.305157,Naive/CM T
8920_Patient1_0DPHBP,4.3937187,2.2180905,Cytotoxic T
8922_Patient1_0DPHBP,4.937584,2.7700388,Naive/CM T
8982_Patient1_0DPHBP,7.789512,1.9439043,Naive/CM T
9012_Patient1_0DPHBP,2.281625,5.180881,Naive/CM T
9020_Patient1_0DPHBP,0.79404134,5.3609962,gdT
9026_Patient1_0DPHBP,3.1564653,4.973747,Naive/CM T
9027_Patient1_0DPHBP,2.8897665,6.807822,Naive/CM T
9028_Patient1_0DPHBP,2.893822,2.9939482,Cytotoxic T
9029_Patient1_0DPHBP,4.3463492,4.532602,Naive/CM T
9030_Patient1_0DPHBP,3.1122956,3.362557,Cytotoxic T
9034_Patient1_0DPHBP,2.9660504,6.090584,Naive/CM T
9042_Patient1_0DPHBP,2.6092267,4.753214,Naive/CM T
9056_Patient1_0DPHBP,3.8326156,0.010176652,Naive/CM T
9105_Patient1_0DPHBP,6.9356136,2.26441,Naive/CM T
9107_Patient1_0DPHBP,7.3820353,2.8455596,Naive/CM T
9134_Patient1_0DPHBP,4.385709,3.477149,Naive/CM T
9220_Patient1_0DPHBP,1.3493503,4.687066,gdT
9222_Patient1_0DPHBP,2.9173427,4.606086,Naive/CM T
9223_Patient1_0DPHBP,1.7717868,6.068143,Naive/CM T
9224_Patient1_0DPHBP,0.7436111,3.9076595,gdT
9226_Patient1_0DPHBP,1.9706311,3.166954,Cytotoxic T
9243_Patient1_0DPHBP,6.7113237,1.1502961,Naive/CM T
9244_Patient1_0DPHBP,7.6553674,1.671025,Naive/CM T
9245_Patient1_0DPHBP,6.0959067,0.55054355,Naive/CM T
9247_Patient1_0DPHBP,3.119178,8.217205,Naive/CM T
9251_Patient1_0DPHBP,4.994487,-0.35962006,Naive/CM T
9255_Patient1_0DPHBP,2.397625,6.9809256,Naive/CM T
9264_Patient1_0DPHBP,3.6183083,7.5654535,Naive/CM T
9267_Patient1_0DPHBP,2.5966768,4.450806,Naive/CM T
9269_Patient1_0DPHBP,2.4349508,4.4347987,gdT
9288_Patient1_0DPHBP,5.3562284,3.4696863,Naive/CM T
9335_Patient1_0DPHBP,4.1258197,3.5197585,Cytotoxic T
9350_Patient1_0DPHBP,3.390588,6.4440274,Naive/CM T
9353_Patient1_0DPHBP,6.4464498,-0.36818185,Naive/CM T
9358_Patient1_0DPHBP,2.3724275,6.780692,Naive/CM T
9361_Patient1_0DPHBP,3.3113635,3.8916907,Cytotoxic T
9362_Patient1_0DPHBP,3.0573273,3.1781695,gdT
9363_Patient1_0DPHBP,3.9330695,3.2882144,Cytotoxic T
9364_Patient1_0DPHBP,1.5639135,3.9879868,gdT
9366_Patient1_0DPHBP,2.596965,2.8006277,Cytotoxic T
9372_Patient1_0DPHBP,2.490272,4.0594907,Naive/CM T
9374_Patient1_0DPHBP,1.0340526,4.9952397,Naive/CM T
9397_Patient1_0DPHBP,2.9540105,3.0364454,Cytotoxic T
9399_Patient1_0DPHBP,5.614671,2.6236434,Naive/CM T
9410_Patient1_0DPHBP,4.9141126,2.6762915,Naive/CM T
9411_Patient1_0DPHBP,3.3074117,1.5157126,Cytotoxic T
9419_Patient1_0DPHBP,2.52519,7.4010906,Naive/CM T
9420_Patient1_0DPHBP,2.2593586,6.748973,Naive/CM T
9474_Patient1_0DPHBP,2.7531648,6.2099724,Naive/CM T
9524_Patient1_0DPHBP,5.605558,2.7897797,Naive/CM T
9593_Patient1_0DPHBP,4.3902206,3.7292213,Naive/CM T
9674_Patient1_0DPHBP,2.687453,5.9960737,Treg
9693_Patient1_0DPHBP,2.5320077,4.076389,gdT
9732_Patient1_0DPHBP,3.058565,7.0073276,Naive/CM T
9735_Patient1_0DPHBP,6.3260813,1.8633744,Naive/CM T
9738_Patient1_0DPHBP,4.0409617,1.7842329,Cytotoxic T
9739_Patient1_0DPHBP,3.8932955,6.997228,Naive/CM T
9740_Patient1_0DPHBP,5.175874,4.577298,Naive/CM T
9780_Patient1_0DPHBP,4.4130154,3.718426,Naive/CM T
9782_Patient1_0DPHBP,3.7110507,3.4480038,Naive/CM T
9789_Patient1_0DPHBP,5.324139,1.0267689,Naive/CM T
9802_Patient1_0DPHBP,4.7930474,0.5661663,Naive/CM T
9826_Patient1_0DPHBP,4.316743,6.0970545,Naive/CM T
9844_Patient1_0DPHBP,2.8279593,5.798629,Naive/CM T
9847_Patient1_0DPHBP,4.2782774,2.8711808,Cytotoxic T
9848_Patient1_0DPHBP,5.7600594,4.0666766,Naive/CM T
9860_Patient1_0DPHBP,2.259481,4.5126443,Naive/CM T
9873_Patient1_0DPHBP,4.90434,5.3173356,Naive/CM T
9909_Patient1_0DPHBP,2.2987294,4.974364,gdT
9910_Patient1_0DPHBP,2.2917056,3.9678497,Cytotoxic T
9911_Patient1_0DPHBP,2.9684153,6.7752275,Naive/CM T
9912_Patient1_0DPHBP,2.5690863,6.826108,Naive/CM T
9916_Patient1_0DPHBP,4.581656,5.0371175,Naive/CM T
9917_Patient1_0DPHBP,4.300349,5.272024,Naive/CM T
9938_Patient1_0DPHBP,6.155055,3.300073,Naive/CM T
9941_Patient1_0DPHBP,5.2021236,3.7289474,Naive/CM T
9943_Patient1_0DPHBP,6.2213707,3.8647766,Naive/CM T
9944_Patient1_0DPHBP,6.137035,1.8178267,Naive/CM T
9945_Patient1_0DPHBP,3.803588,3.0659924,Cytotoxic T
9958_Patient1_0DPHBP,4.2484393,2.39205,Cytotoxic T
9959_Patient1_0DPHBP,2.3840997,3.1646223,Cytotoxic T
9961_Patient1_0DPHBP,3.8350236,2.5551915,Naive/CM T
9962_Patient1_0DPHBP,7.651744,5.1177263,Naive/CM T
9964_Patient1_0DPHBP,2.9907215,4.034447,Naive/CM T
9965_Patient1_0DPHBP,2.2618983,5.560682,Naive/CM T
9973_Patient1_0DPHBP,3.2583082,4.3132567,Naive/CM T
9974_Patient1_0DPHBP,4.800388,4.7766633,Naive/CM T
9981_Patient1_0DPHBP,4.308428,6.036729,Naive/CM T
9982_Patient1_0DPHBP,3.3906074,6.5937395,Naive/CM T
9984_Patient1_0DPHBP,3.5543647,3.2033777,gdT
9986_Patient1_0DPHBP,6.4687834,1.67568,Naive/CM T
9987_Patient1_0DPHBP,5.133927,3.0989087,Naive/CM T
9988_Patient1_0DPHBP,5.4724507,4.5392895,Naive/CM T
9989_Patient1_0DPHBP,3.2823577,3.0264745,Cytotoxic T
9991_Patient1_0DPHBP,5.9437356,3.3173656,Naive/CM T
9997_Patient1_0DPHBP,6.5157514,5.6303616,Naive/CM T
9999_Patient1_0DPHBP,4.429256,2.8913465,Cytotoxic T
10000_Patient1_0DPHBP,2.9997153,4.7412543,Treg
10001_Patient1_0DPHBP,1.3548133,4.3380136,Proliferating T
10007_Patient1_0DPHBP,3.483793,3.4734519,Cytotoxic T
10008_Patient1_0DPHBP,1.696393,4.151597,gdT
10010_Patient1_0DPHBP,8.883313,4.473844,Naive/CM T
10011_Patient1_0DPHBP,4.2243824,3.2077549,Naive/CM T
10012_Patient1_0DPHBP,6.781773,3.3905725,Naive/CM T
10013_Patient1_0DPHBP,4.196452,2.8603466,Cytotoxic T
10014_Patient1_0DPHBP,6.384123,2.311967,Naive/CM T
10015_Patient1_0DPHBP,2.8323345,4.6304345,Treg
10016_Patient1_0DPHBP,4.682174,4.539417,Naive/CM T
10018_Patient1_0DPHBP,6.850702,3.891745,Naive/CM T
10020_Patient1_0DPHBP,5.7578716,4.117713,Naive/CM T
10021_Patient1_0DPHBP,3.8675382,3.4338553,Cytotoxic T
10022_Patient1_0DPHBP,3.6817315,3.1383493,Cytotoxic T
10063_Patient1_0DPHBP,3.4872143,3.9658372,Naive/CM T
10157_Patient1_0DPHBP,1.9179983,6.2825346,Naive/CM T
10252_Patient1_0DPHBP,3.926777,0.09147445,Naive/CM T
10318_Patient1_0DPHBP,3.7981024,5.670121,Naive/CM T
10382_Patient1_0DPHBP,2.7044787,7.146054,Naive/CM T
10384_Patient1_0DPHBP,0.92942053,5.517667,gdT
10446_Patient1_0DPHBP,3.7792253,3.6808157,Naive/CM T
10542_Patient1_0DPHBP,0.9534577,5.7028074,gdT
10647_Patient1_0DPHBP,1.0645851,5.792259,gdT
10676_Patient1_0DPHBP,1.8813803,6.1316504,Naive/CM T
10678_Patient1_0DPHBP,4.376638,-0.97665864,Naive/CM T
10679_Patient1_0DPHBP,4.34743,-1.2811805,Naive/CM T
11031_Patient1_0DPHBP,3.580018,5.222859,Naive/CM T
11040_Patient1_0DPHBP,2.11148,1.4998639,Cytotoxic T
11058_Patient1_0DPHBP,2.5478241,4.444216,Naive/CM T
11139_Patient1_0DPHBP,2.9999425,5.355071,Naive/CM T
11283_Patient1_0DPHBP,3.2862928,5.5974126,Naive/CM T
11284_Patient1_0DPHBP,3.543001,0.32707363,gdT
11285_Patient1_0DPHBP,5.5832663,0.0012586201,Naive/CM T
