T_subtype,Exhaustion score
Naive/CM T,0.268214540703352
Naive/CM T,-0.256277423237645
Naive/CM T,-0.224417896714321
Naive/CM T,-0.0683499642305596
Naive/CM T,-0.203111959058184
Naive/CM T,-0.210577144179233
Naive/CM T,-0.124994932662608
Naive/CM T,0.129083000005677
Naive/CM T,0.0279073138569676
Naive/CM T,-0.168148853390715
Naive/CM T,-0.439810336800508
Naive/CM T,-0.435970545923987
Cytotoxic CD8T,0.618918588327807
Naive/CM T,0.153128410161927
Naive/CM T,-0.598070898721384
Naive/CM T,0.484092542071675
Naive/CM T,1.14548601727152
Naive/CM T,-0.00594249991483453
Naive/CM T,0.0503197461505269
Naive/CM T,-0.139839328499727
Naive/CM T,-0.199267530219499
Naive/CM T,-0.151978071345839
Naive/CM T,-0.49502650061319
Naive/CM T,-0.563256575118663
Naive/CM T,-0.318731522671011
Naive/CM T,-0.480901247956031
Naive/CM T,0.14320104554642
Naive/CM T,-0.445099022443904
Naive/CM T,-0.463458770042242
Naive/CM T,0.179141224705895
Naive/CM T,-0.605743968874909
Naive/CM T,-0.307724101931549
Naive/CM T,-0.564002217137536
Naive/CM T,-0.10902728058571
Naive/CM T,-0.809997562142305
Naive/CM T,0.348762441235919
Naive/CM T,-0.322089669870775
Naive/CM T,-0.154986733724904
Naive/CM T,-0.100190960196561
Naive/CM T,-0.234020179925962
Naive/CM T,-0.155235414726789
Naive/CM T,-0.509939781011537
Naive/CM T,-0.218885246099427
Naive/CM T,-0.103367666200149
Naive/CM T,-0.165710773911587
Naive/CM T,0.874999847412109
Naive/CM T,0.338423547079396
Naive/CM T,0.154208026264988
Naive/CM T,0.0185739135742186
Naive/CM T,0.224612916458484
Naive/CM T,-0.323115401157113
Naive/CM T,0.450920608875363
Naive/CM T,0.68883265295694
Naive/CM T,-0.345954126757244
Naive/CM T,-0.604117576244265
Naive/CM T,-0.332369377668513
Naive/CM T,-0.464758432077806
Naive/CM T,-0.505971055141714
Naive/CM T,-0.281346006171647
Naive/CM T,0.264382317121639
Naive/CM T,-0.10801911642385
Naive/CM T,0.601765246723973
Naive/CM T,-0.0444580894292787
Naive/CM T,-0.284984173442042
Naive/CM T,0.0698825250669967
Naive/CM T,-0.107701132131177
Naive/CM T,-0.0357107774601426
Naive/CM T,0.143859043564907
gdT,0.827847481661064
Naive/CM T,-0.164694118056186
Naive/CM T,-0.32913010175838
Naive/CM T,0.363103037989416
Naive/CM T,-0.792274780273437
Cytotoxic CD8T,1.04796375008516
Naive/CM T,0.267894514216933
Naive/CM T,0.239666237054869
Naive/CM T,-0.431251245543014
Naive/CM T,0.13694455168968
Naive/CM T,-0.00137428106263626
Naive/CM T,0.543299603129542
Naive/CM T,-0.290064150788063
Naive/CM T,0.168895583041878
Naive/CM T,0.0481374944642533
Naive/CM T,0.199397952057594
Naive/CM T,0.202296224194903
Naive/CM T,-0.374445573673691
Naive/CM T,-0.722018203735351
Naive/CM T,-0.177272890667582
Naive/CM T,-0.280877431825149
Naive/CM T,-0.338275485371434
Naive/CM T,-0.131570077940475
Naive/CM T,-0.756518073414647
Naive/CM T,-0.0646488260668377
Naive/CM T,-0.17315915484761
Naive/CM T,-0.270450765920239
Naive/CM T,0.232186300588208
Naive/CM T,-1.01437534953272
Naive/CM T,-0.363952920603197
Naive/CM T,-0.592912925897642
Naive/CM T,-0.275942162802052
Naive/CM T,-0.362717459035474
Naive/CM T,-0.625271396193393
Naive/CM T,-0.735322173362554
Naive/CM T,-0.299804616528888
Naive/CM T,-0.042923601727153
Naive/CM T,-0.730307212652162
Naive/CM T,-0.396397053918173
Naive/CM T,-0.296878115631813
Naive/CM T,-0.322006356882494
Naive/CM T,0.148986777372138
Naive/CM T,-0.760235439566678
Naive/CM T,0.15827845373819
Naive/CM T,0.190171551371729
Naive/CM T,0.140249268287836
Naive/CM T,-0.583159490186114
Naive/CM T,-0.0523657900788063
Naive/CM T,0.460397374352743
Naive/CM T,0.19703235360079
Naive/CM T,-0.0937051799685455
Naive/CM T,-0.0101815937840661
Naive/CM T,-0.239686048640761
Naive/CM T,0.0239569375681323
Naive/CM T,-0.496739595989848
Naive/CM T,-0.548505767112554
Naive/CM T,-0.705036074616188
Naive/CM T,-0.478391283611918
Naive/CM T,0.489976859868959
Naive/CM T,-0.291931925041731
Naive/CM T,0.493083808366642
Naive/CM T,-0.219184659026389
Naive/CM T,-0.0611218190747637
Naive/CM T,0.145915843165198
Naive/CM T,-0.857688144417696
Naive/CM T,-0.36679427213447
Naive/CM T,-0.415576647381449
Naive/CM T,-0.574570718809615
Naive/CM T,-0.462430552992709
Naive/CM T,-0.45545176483864
Naive/CM T,-0.770311506404433
Naive/CM T,0.0940515101233194
Naive/CM T,-0.829698305351789
Naive/CM T,0.376433403547419
Naive/CM T,-0.747012712345566
Naive/CM T,-0.201266868059025
Naive/CM T,0.260946545268214
Naive/CM T,-0.0453194871059683
Naive/CM T,-0.732087841477504
Naive/CM T,0.341217562653297
Naive/CM T,-0.806231142975563
Naive/CM T,-0.967011498739553
Naive/CM T,-0.579666030795075
Naive/CM T,0.101907235079033
Naive/CM T,-0.540405591033225
Naive/CM T,-0.098174495253452
Naive/CM T,-0.274272406822027
Naive/CM T,-0.384483399502066
Naive/CM T,0.44499485104583
Naive/CM T,-0.66259582696959
Naive/CM T,0.14131698963254
Naive/CM T,-0.0788536142748455
Naive/CM T,-0.221773674543513
Naive/CM T,0.0591563220356785
Naive/CM T,-0.343234955543695
Naive/CM T,-0.219206159724745
Naive/CM T,-0.253661536283271
Naive/CM T,0.0685412207315134
Naive/CM T,-0.252570394471634
gdT,0.434398768225381
Naive/CM T,-0.0163383838742278
Naive/CM T,-0.423537754679835
Naive/CM T,-0.365566833850949
Naive/CM T,-0.108262389427007
Naive/CM T,-0.499477940049282
Naive/CM T,-0.307863026108852
Naive/CM T,0.492398465178733
Naive/CM T,0.077477613937023
Naive/CM T,-0.563824846134629
Naive/CM T,-0.41728663067485
Naive/CM T,-0.398595891553302
Naive/CM T,0.469281658793604
Naive/CM T,0.335480829283248
Naive/CM T,-0.307498592997706
Naive/CM T,-0.773293148306913
Naive/CM T,-0.214444633306458
Naive/CM T,-0.491867065429687
Naive/CM T,-0.109593812809434
Naive/CM T,0.058254543570585
Naive/CM T,-0.199741934842841
Naive/CM T,-0.394525047124818
Naive/CM T,-0.59489682397177
Naive/CM T,-0.335917652928552
Naive/CM T,0.701665397466615
Naive/CM T,-0.139075526747592
Naive/CM T,-0.0936868286132812
Naive/CM T,-0.838425159897915
Naive/CM T,0.305729064941406
Naive/CM T,-1.00705572438794
Naive/CM T,-0.449362757483194
Naive/CM T,0.0498769769003224
Naive/CM T,-0.0653436651895211
Naive/CM T,0.189133247552915
Naive/CM T,-0.426148839551349
Naive/CM T,0.088867301053779
Naive/CM T,-0.74036494587743
Naive/CM T,-0.512656320971111
Naive/CM T,-0.603437298619469
Naive/CM T,-0.193789032337277
Naive/CM T,-0.680259858952012
Naive/CM T,-0.338102385055187
Naive/CM T,-0.311865303571834
Naive/CM T,-0.0359192391329032
Naive/CM T,-0.740056260574695
Naive/CM T,-0.771004447049872
Naive/CM T,0.448578083127043
Naive/CM T,0.256364039931186
Naive/CM T,-0.119575255637945
Naive/CM T,0.326180590252543
Naive/CM T,-0.139928642095521
Naive/CM T,0.710021777485692
Naive/CM T,0.0218402277037155
Naive/CM T,0.168436928682549
Naive/CM T,0.0957120345359625
Naive/CM T,-0.511036860887394
Naive/CM T,-0.0461046760026797
Naive/CM T,-0.239798608824264
Naive/CM T,0.362698477811591
Naive/CM T,0.310663725387218
Naive/CM T,-0.227418046108512
Naive/CM T,0.75330584149028
Naive/CM T,0.372486767436182
Naive/CM T,0.035801501606786
Naive/CM T,0.115978070636128
Cytotoxic CD8T,-0.160870675375295
Naive/CM T,0.17865190018055
Naive/CM T,0.969061719317768
Naive/CM T,-0.382548026151435
Naive/CM T,-0.307561251618141
Naive/CM T,-0.43173138374506
Naive/CM T,0.323423330617505
Naive/CM T,0.1722490425997
Naive/CM T,-0.458216385952261
Naive/CM T,-0.0279384293667105
Naive/CM T,-0.152984665271847
Naive/CM T,-0.107535699356433
Naive/CM T,-0.308955766544785
Naive/CM T,-0.722906853431879
Naive/CM T,-0.607412891831508
Naive/CM T,0.763446697856104
Naive/CM T,-0.283460831753043
Naive/CM T,-0.27930916187375
Naive/CM T,0.0801600593744322
Naive/CM T,-0.25252804778343
Naive/CM T,-0.18903503950252
Naive/CM T,-0.22712735109551
Naive/CM T,-0.556058237829873
Naive/CM T,-0.374532570062681
Naive/CM T,0.775986952670784
Naive/CM T,0.132386648488599
Naive/CM T,-0.00418308169342762
Naive/CM T,-0.657494272631268
Naive/CM T,-0.663474758059479
Naive/CM T,0.110015265886173
Naive/CM T,-0.398583810495775
Naive/CM T,0.104726903161337
Naive/CM T,0.172792109999545
Naive/CM T,-0.101087474379428
gdT,0.686878058854923
Naive/CM T,1.0868724663313
Naive/CM T,-0.489725038395371
Naive/CM T,-0.205617221566133
Naive/CM T,-0.203470402207485
Naive/CM T,-0.234982647563135
Naive/CM T,0.0491141669694767
Naive/CM T,-0.810702378029047
Naive/CM T,-0.0576874755149663
Naive/CM T,-0.370303028905114
Naive/CM T,-0.173245605646177
Naive/CM T,-0.322888870239257
Naive/CM T,-0.0698139918127724
Naive/CM T,-0.165795330668604
Naive/CM T,-0.434178395825763
Naive/CM T,-0.361343956880791
Naive/CM T,-0.285147029078284
Naive/CM T,0.113288707289584
Naive/CM T,-0.500501879315043
Naive/CM T,-0.581985989947651
Naive/CM T,-0.296649538971657
Naive/CM T,-0.403258620860964
Naive/CM T,-0.239057088452716
Naive/CM T,0.00926422651423963
Naive/CM T,-0.450817551723746
Naive/CM T,0.226568482864734
Naive/CM T,0.378413515312727
Naive/CM T,-0.258614732609238
Naive/CM T,0.328047716007676
Naive/CM T,-0.490877532958984
Naive/CM T,0.230925850091978
Naive/CM T,-0.287645973382994
Naive/CM T,-0.0871393106150072
Naive/CM T,-0.668210504221361
Naive/CM T,0.221263147398482
Naive/CM T,0.956979387859965
Naive/CM T,0.399435410610465
Naive/CM T,-0.197951042707576
Naive/CM T,-0.26000220720158
Naive/CM T,0.427083818302598
Naive/CM T,-0.0323957061767578
Naive/CM T,-0.108532386602357
Naive/CM T,-0.25204673589662
Naive/CM T,-0.118963371099427
Naive/CM T,-0.747996118235033
Naive/CM T,0.0395865435932958
Naive/CM T,-0.288182983398437
Naive/CM T,-0.606244175045989
Naive/CM T,0.19736983188363
Naive/CM T,-0.0150614680800327
Naive/CM T,-0.121743847159452
Naive/CM T,0.0287602162915607
Naive/CM T,0.037645746275436
Naive/CM T,0.0356848960699036
Naive/CM T,0.0668410935512808
Naive/CM T,0.382650267135265
Naive/CM T,0.16068255402321
Naive/CM T,-0.537672938856967
Naive/CM T,-0.409382872470589
Naive/CM T,-0.105556853538335
Naive/CM T,0.166303377373274
Naive/CM T,-0.172049168431481
Naive/CM T,-0.191220923135446
Naive/CM T,-0.521021976914516
Naive/CM T,-0.300156870997229
Naive/CM T,0.542945624063181
Naive/CM T,-0.149263021779614
Proliferating CD8T,1.22423192223837
gdT,-0.150151232342387
Naive/CM T,-0.303627031902934
Naive/CM T,-0.100576420273891
Naive/CM T,-0.526730648306913
Naive/CM T,-0.614834647954896
Naive/CM T,-0.226988248603288
Naive/CM T,-0.0766725655489188
Naive/CM T,-0.31096298572629
Naive/CM T,-0.661092421065929
Naive/CM T,-0.307723083496093
Naive/CM T,-0.596851872288903
Naive/CM T,-0.071547262502271
Naive/CM T,0.495004868618277
Naive/CM T,-0.701012189998183
Naive/CM T,0.0423530720555505
Naive/CM T,-0.231118222613667
Naive/CM T,0.389987363593522
Naive/CM T,-0.953722864195357
Naive/CM T,-0.277614820613417
Naive/CM T,-0.383091159199559
Naive/CM T,0.0795328273329623
Naive/CM T,-0.586564865999443
Naive/CM T,-0.588004601057185
Naive/CM T,-0.377023347366687
Naive/CM T,-0.578217505521552
Naive/CM T,-0.131582068509833
Naive/CM T,-0.0816971570391987
Naive/CM T,-0.242388092750726
Naive/CM T,-0.177406852189884
Naive/CM T,-0.0464557470277298
Naive/CM T,-0.333318224175031
Naive/CM T,-0.0370342822407567
Naive/CM T,0.40551055198492
Naive/CM T,-0.301151667750158
Naive/CM T,-0.237247683502907
Naive/CM T,-0.261663976270098
Naive/CM T,-0.50137683957122
Naive/CM T,-0.440081783560819
Naive/CM T,-0.327846995508948
Naive/CM T,-0.438212581900663
Naive/CM T,-0.502946548461914
Naive/CM T,-0.26289769904558
Naive/CM T,-0.472360502730968
Naive/CM T,-0.0841190320391989
Naive/CM T,-0.242028971827307
Naive/CM T,-0.127226479108943
Naive/CM T,-0.630987735127293
Naive/CM T,-0.565466954430868
Naive/CM T,-0.309318876044694
Naive/CM T,-0.416009363573651
Naive/CM T,-0.420480176349019
Naive/CM T,-0.38583786897881
Naive/CM T,0.0318528357217477
Naive/CM T,-0.553220049835914
Naive/CM T,0.109397767532703
Naive/CM T,0.289147484357966
Naive/CM T,-0.869137832286746
Naive/CM T,-0.693852473414221
Naive/CM T,-0.228082009248955
Naive/CM T,0.0527440377168877
Naive/CM T,-0.375806838634402
Naive/CM T,-0.277125277851903
Naive/CM T,0.111602108977561
Naive/CM T,-0.307995275453079
Naive/CM T,-0.378936357719953
Naive/CM T,-0.230399127339207
Naive/CM T,-0.465590613609136
Naive/CM T,-0.609931260929551
Naive/CM T,-0.445864775901617
Naive/CM T,0.527347312749818
Naive/CM T,-0.262034418860147
Naive/CM T,-0.130701111194699
Naive/CM T,-0.583523492147756
Naive/CM T,0.122635302876317
Naive/CM T,-0.934035680903944
Naive/CM T,-0.381968701384788
Naive/CM T,-0.33327917054642
Naive/CM T,-0.60895886443382
Naive/CM T,-0.287139708053233
Naive/CM T,-0.311541785306708
Naive/CM T,-0.119700622558593
Naive/CM T,-0.786969968219136
Naive/CM T,0.26762377007063
Naive/CM T,-0.716837612418241
Naive/CM T,-0.433464312886082
Naive/CM T,-0.816133220583893
Naive/CM T,-0.374823354676712
Naive/CM T,-0.650563450303188
Naive/CM T,0.0482937480128087
Naive/CM T,-0.133098167596861
Naive/CM T,-0.506978085540061
Naive/CM T,-0.181783039181731
Naive/CM T,-0.576047321585721
Naive/CM T,-0.0206587964434956
Naive/CM T,0.63738043496775
Naive/CM T,1.18919536501862
Naive/CM T,-0.530773427209188
Naive/CM T,0.722220395110374
Naive/CM T,-0.0957028695039972
Naive/CM T,-0.285558938314748
Naive/CM T,-0.083991944069086
Naive/CM T,0.0326762532078943
Naive/CM T,-0.299077657655227
gdT,-0.290438269681708
Naive/CM T,-0.371056465326353
Naive/CM T,0.0546509498773617
Naive/CM T,-0.370813701540924
Naive/CM T,-0.744024399158566
Naive/CM T,-0.553840793343477
Naive/CM T,-0.0764039931186408
Naive/CM T,-0.0576566296954486
Naive/CM T,-0.413651250794876
Naive/CM T,-0.0137138118300328
Naive/CM T,0.136742926309274
Naive/CM T,0.165011507965797
Naive/CM T,-0.684681414227152
Naive/CM T,-0.583853901707848
Naive/CM T,-0.694810369624648
Naive/CM T,-0.0250573020757631
Naive/CM T,-0.253414193086846
Naive/CM T,-0.505325257057367
Naive/CM T,0.0220588932480922
Naive/CM T,-0.0037046104253724
Naive/CM T,-0.246555463214253
Naive/CM T,-0.413181404291197
Naive/CM T,-0.543539995592694
Naive/CM T,-0.249384614811387
Naive/CM T,0.190497209415879
Naive/CM T,-0.17910373776458
Naive/CM T,-0.414455999330032
Naive/CM T,0.162490305346111
Naive/CM T,-0.0493733144360919
Naive/CM T,-0.245232160701308
Naive/CM T,-0.353330447174782
Naive/CM T,-0.695923642890397
Naive/CM T,-0.102462850171466
Naive/CM T,-0.433063468045966
Naive/CM T,0.0423268730695858
Cytotoxic CD8T,0.139676407215207
Naive/CM T,-0.389282425281613
Naive/CM T,-0.929173605275708
Naive/CM T,-0.338198298964389
Naive/CM T,0.703164907056231
Naive/CM T,0.55432804906091
Naive/CM T,0.229710970146711
Naive/CM T,0.0966771254428597
Naive/CM T,-0.139655641067859
Naive/CM T,-0.731314004410144
Naive/CM T,-0.642227573838345
Naive/CM T,-0.934456684201262
Naive/CM T,-0.079472453982331
Naive/CM T,0.387698619753815
Naive/CM T,0.424573963963708
Naive/CM T,-0.488688166418741
Naive/CM T,-0.942466168070948
Naive/CM T,-0.3706514278678
Naive/CM T,-1.40191488753917
Naive/CM T,-0.0589222007574037
Naive/CM T,-0.337476033055505
Naive/CM T,-0.136447643901026
Naive/CM T,0.157909968176553
Naive/CM T,-0.254698716984238
Naive/CM T,-0.492694465282351
Naive/CM T,0.098535612239394
Naive/CM T,-0.73363725174305
Naive/CM T,0.786470957911291
gdT,0.364783408586369
Naive/CM T,-0.195290626703306
Naive/CM T,-0.870280287986577
Naive/CM T,-0.517337030809979
Naive/CM T,-0.0633353441815043
Naive/CM T,-0.267509208501771
Naive/CM T,1.52201420628747
Naive/CM T,0.0799528787302416
Naive/CM T,0.0835825259186502
Naive/CM T,0.234527069801508
Naive/CM T,-0.252318310404932
Naive/CM T,0.178820353663244
Naive/CM T,0.160850524902343
Naive/CM T,-0.526836418329283
Naive/CM T,-0.703477300599563
Naive/CM T,0.0603194551689678
Naive/CM T,-0.707491557986237
Naive/CM T,-0.748548351553983
Naive/CM T,-0.815857064003168
Naive/CM T,-0.345739252844522
Naive/CM T,-0.667416294896325
Naive/CM T,-0.118313595084256
Naive/CM T,-0.572366977070653
Naive/CM T,-0.121924330245616
Naive/CM T,-0.524944119120753
Naive/CM T,0.10121731070585
Naive/CM T,-0.659247541205827
Naive/CM T,-0.324243959826092
Naive/CM T,0.351502224234647
Naive/CM T,0.568686661831168
Naive/CM T,-0.167560165760129
Naive/CM T,-0.414307080645893
Naive/CM T,-0.0890232831378317
Naive/CM T,-1.12528566316116
Naive/CM T,-0.898841653868209
Naive/CM T,-0.591626771438953
Naive/CM T,-0.478836659276208
Naive/CM T,0.380204395028047
Naive/CM T,-0.481532773749773
Naive/CM T,-0.33977962050327
Naive/CM T,-0.830821662725404
Naive/CM T,-0.165676831977311
Naive/CM T,0.170632075819858
Naive/CM T,-0.655391565367233
Naive/CM T,-0.887969898844874
Naive/CM T,-0.417533445136491
Naive/CM T,0.185683295671329
Naive/CM T,0.12311633797579
Naive/CM T,-0.0900804280125817
Naive/CM T,-0.0745714764262355
Naive/CM T,-0.650072193589321
Naive/CM T,-0.483515236433162
Naive/CM T,-0.636446611271348
Naive/CM T,-0.38389853898869
Naive/CM T,-0.752249072762422
Naive/CM T,-0.0253037421647892
Naive/CM T,0.0330611792276072
Naive/CM T,-0.314168985056322
Naive/CM T,-0.299890248498251
Naive/CM T,-0.466562704041946
Naive/CM T,-0.772460634098496
Naive/CM T,-0.183476603308389
Naive/CM T,-0.503490679541299
Naive/CM T,-0.494609438874
Naive/CM T,-0.36997055763422
Naive/CM T,-0.0964231091876364
Naive/CM T,-0.242176421409429
Naive/CM T,-0.602098716913267
Naive/CM T,-0.812663792454919
Naive/CM T,1.31587838461232
Naive/CM T,0.0258142639869867
Naive/CM T,-0.666054065615631
Naive/CM T,0.911010642827943
Naive/CM T,-0.29078994396121
Naive/CM T,0.885404755348382
Naive/CM T,-0.196203246005745
Naive/CM T,0.00673928371695597
Naive/CM T,1.52278827046239
Naive/CM T,-0.141618306359579
Naive/CM T,0.367323647432548
gdT,0.911924261048782
Naive/CM T,-0.18168965450553
Naive/CM T,-0.324031419975813
Naive/CM T,-0.540078227020973
Naive/CM T,0.643693656034247
Naive/CM T,0.206340555590252
Naive/CM T,-0.474087998146234
Naive/CM T,-0.576505055982013
Naive/CM T,0.356798468301462
Naive/CM T,-0.427234623044036
Naive/CM T,0.597893289965252
Naive/CM T,-0.317260110101034
Naive/CM T,0.533901407995889
Naive/CM T,-0.267991686089094
Naive/CM T,-0.568812956699105
Naive/CM T,0.0333999811216843
Cytotoxic CD8T,0.0808377749420876
Naive/CM T,0.81455787126408
Cytotoxic CD8T,1.18995904966842
Naive/CM T,-0.048512576790743
Cytotoxic CD8T,0.84209946388422
Naive/CM T,0.468554946544558
Naive/CM T,0.410266595884811
Naive/CM T,0.10476089477539
Naive/CM T,0.556343479600063
Naive/CM T,0.339970440531885
Cytotoxic CD8T,0.180191391346066
Naive/CM T,0.295453885100608
Naive/CM T,-0.132056056177893
Naive/CM T,-0.243180075357126
Naive/CM T,-0.0562979267918786
Naive/CM T,-0.390273700093114
Naive/CM T,-0.164439246599064
Naive/CM T,-0.303768798473269
Naive/CM T,-0.450448065469431
Naive/CM T,0.845854126686273
Naive/CM T,-0.316500790618186
Naive/CM T,-0.312989817774573
Naive/CM T,-0.265542748029841
Naive/CM T,-0.161440270002498
Naive/CM T,-0.35994444381359
Naive/CM T,-0.118222725446834
Naive/CM T,0.478372643049373
Naive/CM T,0.399474891840025
Naive/CM T,-0.715029500916946
Naive/CM T,-0.163125173879224
Naive/CM T,-0.545320594255314
Naive/CM T,0.207307884748591
Naive/CM T,-0.531170879630155
Naive/CM T,-0.760241000153297
Naive/CM T,-0.0033135471787562
gdT,-0.727849846773369
Naive/CM T,0.163663065710732
Naive/CM T,-0.00118425945902989
Naive/CM T,-0.282320538897846
Naive/CM T,-0.573664160440134
Naive/CM T,-0.447078119322311
Naive/CM T,-0.297074831585551
Naive/CM T,-0.873465932801712
Naive/CM T,-0.406086805476698
Naive/CM T,-0.385113042787063
Naive/CM T,-0.370048943453056
Naive/CM T,-0.115240787239961
Naive/CM T,-0.501035266255223
Naive/CM T,-0.229763595226199
Naive/CM T,0.273850388637808
Naive/CM T,-0.231069204640943
Naive/CM T,-0.794987592475358
Naive/CM T,-0.0659028270632722
Naive/CM T,-0.212466638254565
Naive/CM T,0.648025789482649
Naive/CM T,-0.673435663622479
Naive/CM T,-0.116639143478038
Naive/CM T,-0.130634283021439
Naive/CM T,0.189932783259902
Naive/CM T,0.597770201217296
Naive/CM T,-0.816286182847133
Naive/CM T,-0.326532681487327
Naive/CM T,-0.49061438804449
Naive/CM T,-0.405522400612054
Naive/CM T,0.322240451546602
Naive/CM T,0.328385417849518
Naive/CM T,0.011281429556913
Naive/CM T,-0.28170534178268
Naive/CM T,-0.586159773538278
Naive/CM T,-0.211915006415788
Naive/CM T,-0.394183040885038
Naive/CM T,-0.230963464781295
Naive/CM T,-0.773354969468227
Naive/CM T,-0.531184486566588
Naive/CM T,-0.372993612954782
Naive/CM T,-0.486500119941179
Naive/CM T,-0.938335924370344
Naive/CM T,-1.0714816497093
Naive/CM T,-0.698316295535065
Naive/CM T,-0.247367243212322
Naive/CM T,-0.650131883843
Naive/CM T,-0.240949795745139
Naive/CM T,-0.231796197225881
Naive/CM T,-0.469550777701444
Naive/CM T,0.193583168207212
Naive/CM T,-0.386513043780659
Naive/CM T,-0.0869863110919333
Naive/CM T,-0.266880450581395
Naive/CM T,-0.329721699204555
Naive/CM T,-0.0701285925576853
Naive/CM T,-0.147998476250227
Naive/CM T,-0.605650459112123
Naive/CM T,0.412999102570289
Naive/CM T,-0.00591531797896971
Naive/CM T,0.319321906511173
Naive/CM T,-0.302913236396257
Naive/CM T,-0.715328230746956
Naive/CM T,-0.0512157209529432
Naive/CM T,0.257797862208166
Naive/CM T,-0.131789834665697
Naive/CM T,0.649587938175645
Naive/CM T,-0.536652553469635
Naive/CM T,-0.60015984291254
Naive/CM T,-0.292729311211164
gdT,0.943225821561591
gdT,0.177318587192269
Naive/CM T,0.00534202398255811
Naive/CM T,-0.331756630830986
Naive/CM T,-0.818064741977425
Naive/CM T,-0.536628551039584
Naive/CM T,-0.193825452937636
Naive/CM T,-0.239257203922715
Naive/CM T,-0.6259175651018
Naive/CM T,-0.352722785417423
Naive/CM T,0.0433182543377543
Naive/CM T,-0.224935597264489
Naive/CM T,-0.894942425572595
Naive/CM T,-0.0526835845237554
Naive/CM T,-0.250026085432185
Naive/CM T,0.168961816832076
Naive/CM T,0.0515727943597839
Naive/CM T,-0.152113892311273
Naive/CM T,-0.365138177206349
Naive/CM T,-0.133473074269849
Naive/CM T,0.266410717631495
Naive/CM T,0.600732350903888
Naive/CM T,0.351408606240915
Naive/CM T,-0.904417702874472
Naive/CM T,-0.342253826052643
Naive/CM T,-0.684937990765238
Naive/CM T,0.174570009098496
Naive/CM T,-0.191654054508652
Naive/CM T,-0.418953208923339
Naive/CM T,-0.475761179369549
Naive/CM T,-0.152620517819426
Naive/CM T,-0.0775536293207213
Naive/CM T,0.187880944540334
Naive/CM T,-0.724815908032794
Naive/CM T,-0.661228213642918
Naive/CM T,-0.0283785744600517
Naive/CM T,0.414876212186591
Naive/CM T,-0.501181498682776
Naive/CM T,-0.025368801383085
Naive/CM T,-0.516354508510855
Naive/CM T,-0.650099437624909
Naive/CM T,0.13570491347202
Naive/CM T,-0.781093432404274
Naive/CM T,-0.127009284440861
Naive/CM T,-0.39701735030773
Naive/CM T,-0.00988197149232372
Naive/CM T,-0.284405647100404
Naive/CM T,-0.420224428398664
Naive/CM T,-0.530662447907203
Naive/CM T,-0.466564985763195
Naive/CM T,-0.517906300744345
Naive/CM T,-0.0837915713288064
Naive/CM T,-0.291786999369776
Naive/CM T,-0.546673255742982
Naive/CM T,0.390246266209801
Naive/CM T,-0.498970250861589
Naive/CM T,-0.101888789687045
Naive/CM T,-0.00380877472633534
Naive/CM T,0.0671553287949673
Naive/CM T,-0.944340834506722
Naive/CM T,-0.529522717498069
Cytotoxic CD8T,1.56484519071357
Naive/CM T,-0.493189969617266
Naive/CM T,-0.29393482119538
Naive/CM T,-0.442782795041106
Naive/CM T,-0.0590790930459665
Naive/CM T,0.178034000840298
Naive/CM T,-0.431648129751516
Naive/CM T,-0.0693494574968205
Naive/CM T,-0.775235008417173
Naive/CM T,-0.409221640298532
Naive/CM T,-0.234074492343636
Naive/CM T,0.0973969392998275
Naive/CM T,0.0468667779966842
Naive/CM T,-0.163472215519394
Naive/CM T,-0.646455727510673
Naive/CM T,-0.147484349095544
Naive/CM T,-0.473088742633198
Naive/CM T,-0.0913054905381313
Naive/CM T,-0.149903081849563
gdT,1.12954424481059
Naive/CM T,0.0607483566639035
Naive/CM T,-0.431890271209007
Naive/CM T,-0.210063160741051
Naive/CM T,-0.348956806271575
Naive/CM T,-0.325304150248682
Naive/CM T,-0.0548667606087616
Naive/CM T,-0.0556752830327944
Naive/CM T,-0.60354131210682
Naive/CM T,0.75787532362827
Naive/CM T,0.166709364070448
Naive/CM T,0.298103084120639
Naive/CM T,-0.62119276002396
Naive/CM T,-0.343595813485078
Naive/CM T,-0.394275899487872
Naive/CM T,-0.496204755029013
Naive/CM T,-0.266643520621366
Naive/CM T,-0.164346710914789
gdT,0.567458918371865
Naive/CM T,-0.667263559740643
Naive/CM T,-0.253066434638444
gdT,0.5536250766488
Naive/CM T,-0.595583676182946
Naive/CM T,-0.103785668306572
Naive/CM T,-0.0902769221815951
Naive/CM T,-0.0832859482876091
Naive/CM T,-0.335305498699809
Naive/CM T,-0.565361500229946
Naive/CM T,-0.490645285318064
Naive/CM T,0.379140224013217
Naive/CM T,0.133402365751044
Naive/CM T,-0.148356053551962
Naive/CM T,-1.02142540554667
Naive/CM T,0.00189969084983654
Naive/CM T,-0.147745373748069
Naive/CM T,0.167242974569631
Naive/CM T,-0.367597109772438
Naive/CM T,0.438928726551144
Naive/CM T,-0.256241912841796
Naive/CM T,0.365879782743232
Naive/CM T,-0.419218565475109
Naive/CM T,-0.467990020042242
Naive/CM T,-0.194764787540879
Naive/CM T,-0.907976475205532
Naive/CM T,-0.239329690267873
Naive/CM T,-0.644162634028944
Naive/CM T,-0.271566142592319
Naive/CM T,-0.379334255484647
Naive/CM T,-0.176538877265397
Naive/CM T,-0.0757546429301416
Naive/CM T,-0.17582689507063
